gold_label,sentence1,sentence2
entailment,"Sa katunayan, ang salitang quark ay nasa OED bilang isang pandiwa na nangangahulugang 'croak,' na may mga sanggunian sa ika-19 na siglo sa mga palaka, rook, at heron.",Ang salitang quark ay nakalista sa mga diksyunaryo bilang isang pandiwa na tinukoy bilang tunog ng pag-ugong na ginawa ng mga palaka.
entailment,"Ito ay magiging talagang malaki, kumuha sa amin mula sa aming mga kama at hindi kailanman dalhin kami pabalik sa bahay (Nobyembre 1974).",Inalis sila mula sa kani-kanilang mga kama.
entailment,"Hindi ito magiging si Bishop mismo, sabi ni Wolverstone, sa pagitan ng tanong at paggigiit.",Nagtanong si Wolverstone ng isang tanong na nagpapakita ng kanyang pagiging assertively sa iba.
entailment,"Ito ay isang demand curve, na nakasalalay sa hadlang na ang diskwento ay nananatiling pareho, kung saan walang mailers ang lilipat sa workshared.",Ang demand curve ay nakasalalay sa diskwento na pareho.
entailment,"(DBA), isang kawanggawa, all-volunteer, nonprofit membership organization, ay nagbibigay ng libreng self-employment at impormasyon sa negosyo at tulong sa mga enterprising indibidwal na may kapansanan, at para sa mga propesyonal sa bokasyonal na rehabilitasyon, karera at pagpapayo sa negosyo.",Ito ay pinangangasiwaan ng mga boluntaryo.
entailment,"Tatawagan kita sa loob ng isang oras, sabi niya.",Sinabi niya na babalikan niya ang tawag.
entailment,"Dapat ko ba siyang tulungan sa kanyang homework, at kung gayon, paano ko ito gagawin?",Tinanong ko ang sarili ko kung paano ko siya matutulungan sa homework.
entailment,"Sa kabanata 5 inilarawan namin ang mga paglalakbay sa Timog-silangang Asya nina Nawaf al Hazmi, Khalid al Mihdhar, at iba pa noong Enero 2000 sa unang bahagi ng operasyon ng eroplano.",Naglakbay si Nawaf al Hazmi noong Enero 2000.
entailment,"Sinusuri at sinusuri ni John Burke (Alabama) ang iba pang mga kontemporaryong salaysay at natuklasan na ang Boswell's ay hindi lamang ang pinaka-tumpak ngunit ginagamit niya ito upang ipakita ang pagkatao ni Johnson, samantalang ang iba ay nagtitinda lamang ng tsismis sa panitikan.",Sinusuri ni John Burke ang mga account.
entailment,"Marami pang mga pagkakataon sa sining at kultura ang umiiral sa Indianapolis, ngunit wala nang mas mahusay kaysa sa Civic Theatre.",Ang Civic Theater ay nasa Indianapolis.
entailment,1) Pagtaas ng pagtagos ng mga alternatibong paraan ng komunikasyon,Ang iba pang mga paraan ng komunikasyon ay nagiging mas popular.
entailment,"Halimbawa, noong 1983 ang Old-Age and Survivors Insurance trust fund ay hiniram mula sa Disability Insurance at Hospital Insurance trust funds.",Kailangan ng trust fund para mangutang ng pera.
entailment,oh um hindi pero may mga karera ng kabayo sila sa mga track ng Oaklawn,May mga karera ng kabayo sa mga track sa Oaklawn.
entailment,Hindi ka sigurado kung alam mo kung kaninong panig ka naroroon.,Hindi namin alam kung sino ang sinusuportahan mo.
entailment,"Bandang alas-10:15, kinumpirma ng FDNY Chief of Department at ng Chief of Safety, na bumalik sa West Street mula sa parking garage, na gumuho ang South Tower.",Ang South Tower ay gumuho bago mag-10:15.
entailment,"Oo, ilang special interest group",Interesado ang grupo sa isyu.
entailment,"Siyempre, tinanong nila ako doon, kung bakit ako pumunta.",Tinanong nila ako kung bakit ako nagpunta doon.
entailment,Ang mga instrumentong ito na tinutugtog nang magkasama ay bumubuo ng pangunahing orkestra para sa ilang mga tanyag na genre ng musika.,Ang orkestra ay binubuo ng mga instrumentong nabanggit sa itaas.
entailment,"Mas malapit sa Syntagma, sa Koloktroni Square, ay ang National Historical Museum na may koleksyon ng mga artifact na nagmula sa post-Classical times.",Ang National Historical Museum ay may maraming mga artifact mula sa post-Classical times.
entailment,"Inilabas ng CIA ang pelikula, at dinala sila sa United Nations kinabukasan.",Dinala ng CIA ang pelikula sa PBB.
entailment,"Pero eh, isipin mo na lang.",Ito ay isang bagay na dapat isipin.
entailment,Ang mga sistema ng mapagkukunan ng tao ay pinagsama at ang mga bagong istraktura ng korporasyon ay mabilis na tinukoy upang matiyak ang patuloy na suporta sa pinalawak na base ng customer.,Nilikha ang mga istruktura ng korporasyon.
entailment,Sa San Antonio ang pagtatanghal ng Los Pastores sa Our Lady of Guadalupe Church ay nagpapatuloy mula pa noong 1913.,Tumigil ang pagtatanghal noong 1987.
entailment,"Siyempre, kung hindi natin malulutas ang ating piniling paraan upang mabuhay, mamamatay na tayo.",Kailangan nating malaman kung paano mamuhay upang mabuhay.
entailment,eksakto ito ay isang aktibong estado ito ay hindi isang bagay na maaari mong alam na maging passively kasangkot at asahan na gumawa ng anumang mabuti talagang hindi ko sa tingin,Sa palagay ko kailangan mong maging nakatuon dito upang gawin ito nang maayos.
entailment,Hindi ako mawawalan ng pag-asa sa sinabi ni Wolverstone.,May sinabi si Wolverstone na hindi nagparamdam sa isang tao na nalilibugan.
entailment,"Para sa taong piskal na ito at sa susunod, ang paaralan ng batas ay kinakailangan na sumipsip ng mga pagbawas sa appropriation ng estado at nadagdagan ang mga gastos sa kalusugan na may kabuuang higit sa $ 400,000.",Kailangang harapin ng law school ang mga pagbawas sa badyet.
entailment,"Intelligence report, interrogation of detainee, Disyembre 2, 2001.",Isang detainee ang ininterbyu.
entailment,"Nasa loob na sila ng saklaw, sigaw ni Ogle.",Sinabi ni Ogle na maabot nila ito.
entailment,"Ang huling pangungusap Ipinapalagay namin, siyempre, na hindi mo isinumite ang sanaysay na ito sa ibang lugar.",Ipinapalagay namin na hindi mo ipinakita ang pagsubok na ito sa sinuman.
entailment,Sa palagay ko iyon ang dahilan kung bakit naaalala ko iyon.,Iyon marahil ang dahilan kung bakit naalala ko iyon.
entailment,"Ang mga acoustics sa loob ng libingan ay napaka-tumpak, na nagpapalaki sa tunog ng iyong papalapit na kapwa bisita.",Ang acoustics ay gumagawa ng mga bagay na malakas.
entailment,"Sa silangan lamang ng Star Ferry terminal, pupunta ka sa City Hall.",Malapit lang sa ferry terminal ang City Hall.
entailment,"Anyway, kaya natapos ko ang bahay ng 6:30 ngayon at iyon ang araw ko.",Wala akong ginawa na makabuluhan pagkatapos ng 6:30 ngayon.
entailment,"Para sa komunidad ng mga bansa, na kinikilala, ang pagkakapantay-pantay 'sabihin natin, tungkol sa mga karapatan sa pagboto sa General Assembly ng United Nations' ay nagiging isang pamantayan na madaling ipatupad.",May mga karapatan sa pagboto.
entailment,Wala akong sapat na impormasyon.,Kailangan kong makalikom ng karagdagang impormasyon tungkol sa bagay na ito.
entailment,Walang indikasyon na si Atta o Shehhi ay nakatanggap ng anumang karagdagang pagsasanay sa paglipad noong Hunyo.,Hindi namin pinaghihinalaan na nagpatuloy sina Atta at Shehhi sa flight training noong Hunyo.
entailment,"Ang mga espesyal na kupon ay ipinamamahagi nang agresibo sa mga dalampasigan sa araw, sa pag-asang maakit ang pinakamalaking karamihan ng tao sa gabing iyon.","Ang mga kupon ay ibinibigay sa dalampasigan, umaasang makaakit ng mga customer sa gabi."
entailment,okay at masarap ba ang lasagna nila,Napakaganda ng lasagna nila.
entailment,Tingnan din ang Star Computer City sa Star House malapit sa Star Ferry terminal.,Ang Computer City ay matatagpuan sa Star House.
entailment,Ang paglago ng ekonomiya ay bahagi ng pagkamalikhain ng sansinukob sa kabuuan.,Hindi maihihiwalay ng isang tao ang paglago ng ekonomiya mula sa sansinukob.
entailment,Mahirap makahanap ng katibayan na si bin Laden ang nagdirekta ng mga pag-atake.,Mahirap patunayan na si Bin Laden ang may pananagutan.
entailment,"' Kapansin-pansin na ang anomalya na ito ay nagpapatuloy pa rin, kahit sa maraming modernong pinagkukunan.",Umiiral pa rin ang anomalya na ito ngayon tulad ng dati.
entailment,"Walang alinlangan, ang unang pang-akit ng lungsod ay ang maraming makasaysayang gusali nito.",Maraming mga makasaysayang gusali na kawili-wili.
entailment,Mahalaga na marinig namin mula sa iyo sa huling fundraising drive na ito ng panahon.,"Ito ang huling donasyon na gagawin namin ngayong tag-init, kaya kailangan namin ang iyong tulong!"
entailment,"Kinuha ni Pedro ang trono, bagama't nagpatuloy ang armadong pakikibaka nang ilang buwan at ang nananatili na kapaitan ay matagal na pagkatapos niyon.",Ilang buwan ang tumagal ng digmaan.
entailment,"19 Sa pag-aakalang apat na buwang trabaho bago ipagkaloob ang kontrata, kailangan sana ng kabuuang 13 buwan ang lumipas na panahon para i-retrofit ang 675 MWe boiler na ito.",Tumagal ng 13 buwan ang kabuuang halaga upang i-retrofit ang boiler.
entailment,"Ano ang nagsimula bilang isang paglilibot grupo ng mga aktor sa 1973 na nilalaro sa mga mag-aaral sa mga lungsod tulad ng Gary , Elkhart at Terre Haute, ang IRT edukasyon programa ngayon ngayon",Ang ilang mga artista ay naglibot sa Indiana noong 1973.
entailment,Ang isang paraan upang mahanap ang sagot ay upang magsimula sa ibang mga Magkano ang halaga ng impormasyon ni Ames sa mga Sobyet?,Maaaring mayroong higit sa isang paraan upang mahanap ang sagot.
entailment,"Ang mga tagasalin ng King James Bible ay nagsasalin ng Bibliya para sa isang Kristiyanong tagapakinig; Para sa kanila, ang Bibliya ay binubuo ng Lumang Tipan at Bagong Tipan.",Ang King James Bible ay naglalaman ng parehong Luma at Bagong Tipan.
entailment,"Ikaw si Lord Julian Wade, naiintindihan ko, ang kanyang mapang-akit na pagbati.",Malugod na tinanggap ni Lord Julian Wade ang iba sa paraang maituturing na mapang-akit.
entailment,Lahat ng siyam na tumutugon na ahensya ay nag-uulat ng pakikilahok sa isang,Siyam na ahensya ang sumagot ng positibo na lumahok sila.
entailment,Alamin kung paano nakakaapekto ang pambansang balita sa lokal na lugar,Nag-aalala sa mga lokal na lugar na apektado ng pambansang balita.
entailment,Huwag mong isipin na kusang-loob kong tanggapin ito.,Hindi ko ito tinatanggap nang kusang-loob.
entailment,"Nang matukoy na ang pag-atake ay may kaugnayan sa al Qaeda, ang responsibilidad ay inilipat sa New York Field Office.",Ang New York Field Office ang nag-asikaso nito nang magpasiya silang sangkot ang al Qaeda.
entailment,Ang Great Depression ay tumama nang husto sa California.,Talagang nasaktan ang Pilipinas dahil sa masamang ekonomiya.
entailment,Ang malalim na asul na alpombra ay pinalamutian ng isang buong kulay na Presidential Seal na napapalibutan ng limampung puting bituin.,Ang alpombra ay nagtataglay ng Presidential Seal.
entailment,I-tag ang mga ito o anumang bagay na ginagawa mo ang lahat ng ito sa iyong sarili sinasabi nila sa iyo kung ano ang gagawin ngunit ginagawa mo ang lahat ng ito sa iyong sarili,"Pagkatapos nilang sabihin sa iyo kung ano ang gagawin, magpatuloy ka at gawin ito sa iyong sarili."
entailment,"Sa katunayan, bahagi ng kailangan natin ay isang paraan ng pag-uuri ng organisasyon ng mga tunay na proseso sa mundo ng di-balanse.",Kailangan nating i-label ang organisasyon.
entailment,At paano ang isang malamig at hindi makataong bagay tulad ng isang protocol ng telekomunikasyon para sa paglilipat ng mga file sa pagitan ng isang mainframe at isang microcomputer ay tinawag na Kermit?,Kermit ay ang pangalan para sa isang tiyak na uri ng protocol ng telekomunikasyon.
entailment,Walang pagkakaiba sa pagitan ng mas bata at mas matatandang mga kaklase sa mga marka ng pagsusulit sa tagumpay.,Ang mga bata at matatanda na kaklase ay nakakamit ang parehong mga resulta sa mga marka ng pagsusulit.
entailment,Hinanap niya ang kaginhawahan sa isang linya sa bukas na pahina sa harap niya: levius fit patientia quicquid corrigere est nefas.   Hinanap ko ito ngunit halos hindi ko ito natagpuan.,May mga banyagang wika sa mga pahina sa kanyang harapan.
entailment,"At kaya nang sabihin nila sa kanya na kailangan niyang umuwi kasama ang lalaking ito, sinabi niya, Umuwi ka na sa kanya?",Sinabihan siya nito na umalis kasama ang lalaki.
entailment,"Sa totoo lang, natuwa ako hanggang sa sinabi niya sa akin ang kasama niya",Naging masaya siya sa akin hanggang sa malaman ko kung sino ang kasama niya.
entailment,ang pinakabagong kontrata na iginawad sa Virginia ay nagdemanda o nakakuha ng kaso laban sa uh Gratin para itigil ang konstruksiyon dahil hindi ito makatarungang nakuha o isang bagay na katulad nito alam mo,Napakagulo ng mga kontrata.
entailment,"Si Pitt, na nanood ng eksena mula sa quarter-deck rail, ay nagsasabi sa amin na ang kanyang panginoon ay kasing-seryoso ng isang parson sa isang pagbitay.",Nasaksihan ni Pitt kung gaano kaseryoso ang kanyang panginoon sa eksena.
entailment,Naglakbay siya sa Pakistan ngunit nabalisa nang tanungin kung naglakbay siya sa mga kalapit na bansa habang nasa Pakistan (ang Pakistan ang nakagawiang ruta patungo sa mga kampo ng pagsasanay sa Afghanistan).,Hindi pangkaraniwan para sa mga terorista na maglakbay sa pamamagitan ng Pakistan patungong Afghanistan.
entailment,"Ang mga korona ng laurel, na sumisimbolo sa tagumpay, at mga sanga ng olibo na sumisimbolo sa kapayapaan, ay pinalamutian din ang hangganan ng alpombra kasama ang mga dahon ng acanthus.","Laurel wreaths, olive branches, at acanthus dahon ay sa hangganan ng alpombra."
entailment,"Ang pananalita sa Ingles ay nabibigatan na sa mga kakaibang salita na hindi dapat kailanman natanggap, at dapat kahit ngayon ay napapalabas.",Maraming mga salita sa Ingles na dapat alisin mula sa wika.
entailment,Ayokong pumasok sa Third SS na Third Strategic Support Squadron.,Ayokong maging bahagi ng Third SSS.
entailment,"Isinama nila si Joe, at sinabi ng lola ko, malungkot daw ang oras sa bahay dahil, alam mo, lahat ay nawawala kay Joe at hindi nila alam kung ano ang gagawin.",Lahat ng tao sa bahay ay nag-uumapaw dahil namimiss nila si Joe.
entailment,Idadagdag mo ba ang iyong mga pangarap sa amin?,Magiging bahagi ba ng ating mga pangarap ang iyong mga pangarap?
entailment,"Kung gayon, maaari silang mahikayat na bilhin ang edisyong ito dahil naglalaman ito ng 55 pahina ng mga salita, kahulugan, at pagsipi na hindi pa nai-publish.",Ang aklat na ito ay naglalaman ng maraming mga bagong salita na hindi pa nai-publish dati.
entailment,"Ang Singel ay dating panlabas na hadlang para sa medyebal na lungsod, ngunit habang lumalawak ang lungsod, pinalawak ng Herengracht (Gentleman's Canal), Keizersgracht (Emperor's Canal), at Prinsengracht (Princes' Canal) ang web.",Si Singel ay isang panlabas na hadlang.
entailment,"Ang Miramar, isang kaaya-ayang residential quarter na may magagandang bahay ng pamilya, ay nakikinabang sa posisyon nito sa tabi ng Isla Grande commuter airport.",Ang Miramar ay may magagandang bahay.
entailment,"Sa turn, ang bagay ay dapat na nasa makina nang ilang minuto, pagkatapos ay makina nang ilang minuto, at iba pa.",Ang object ay dapat na nasa makina nang higit sa isang segundo.
entailment,Ang paggamit ng teknolohiya ay maaaring mabawasan ang oras na kinakailangan para sa mga provider at kawani upang personal na magbigay ng mga serbisyo sa screening at interbensyon at i-target ang mga pasyente na maaaring makinabang mula sa maikling mensahe ng interbensyon.,Ang teknolohiya ay maaaring mabawasan kung gaano katagal ang mga provider at kawani na kailangang mag-screen ng mga tao.
entailment,"Sa madaling salita, kapag ang mga umiiral na ari-arian ng mga sambahayan ay tumaas sa halaga, ang mga tao ay maaaring makatipid ng mas kaunti mula sa kasalukuyang kita at makamit pa rin ang kanilang target na kita sa kayamanan.",Ang pagtaas ng halaga sa mga umiiral na ari-arian ay maaaring magpababa ng halaga ng pagtitipid mula sa kita na kinakailangan.
entailment,Inabot ako ng isang oras hanggang dalawang oras para lang mahanap ang kailangan ko.,Matagal bago ko ito natagpuan.
entailment,"Oo, may credit union ako",May credit union ako na pinupuntahan ko.
entailment,"Siyempre, maraming mga eleganteng at malandi na mga eksena na itinakda sa mga yate.",Ang mga yate ay ginagamit bilang setting para sa maraming mga eleganteng eksena.
entailment,Ang analyst ng CTC na nag-draft ng briefing ay gumuhit sa mga ulat sa nakaraang apat na taon.,Gumamit ang analyst ng maraming mga ulat upang i-draft ang dokumento.
entailment,"Halimbawa, sa GGD, isang pag-aaral ng disenyo ang ginawa bilang isang hiwalay na trabaho, na nagtatapos",Isang pag-aaral ng disenyo ang isinagawa nang hiwalay.
entailment,Ang mga kahanga-hangang koneksyon na nabuo araw-araw ay ginawang posible sa pamamagitan ng suporta ng mga operasyon ng Lipunan ng mga organisasyong tulad mo!,Ang mga organisasyon tulad ng sa iyo ay kung ano ang tumutulong sa pagbuo ng mga kamangha-manghang koneksyon araw-araw.
entailment,"Itinuturo nila sa atin na maging matatag, walang humpay, at mapagkukunan.","Ang pagiging matatag, walang humpay, at mapagkukunan ay mga kasanayan na maaaring ituro."
entailment,Ang iba pang mga tagapayo ay inulit ang pag-aalala na ito.,Ang pag-aalala na ito ay ibinahagi ng iba't ibang mga tagapayo.
entailment,"Ang Templo ni Ramses II ay isa sa mga pinaka pangmatagalang imahe ng Ehipto at kahit na maaaring nakita mo ang mga ito sa mga larawan, ang mga ito ay tunay na kamangha-manghang sa katotohanan.",Ang Templo ni Ramses II ay nasa Templo ni Ramses.
entailment,"Ang Kuala Perlis, sa timog ng kabisera ng estado, Kangar, ay ang punto ng pag-alis para sa mas mababa sa isang oras na paglalakbay sa ferry patungong Langkawi.",Ang Kuala Perlis ay nasa timog.
entailment,Ang masungit na bundok ng Serra de Tramuntana ay bumababa sa dagat nang napakatarik dito na kakaunti lamang ang mga punto ng pag-access at isang daungan at daungan lamang ng anumang laki sa baybayin.,"Dahil sa kabundukan, mahirap magtayo ng mga pantalan."
entailment,"Ang mga kalapit na kalye ng Mallorca, Valencia, at Provenaa ay umaapaw din sa mga kagiliw-giliw na tindahan.",Ang mga tindahan sa kalapit na mga kalye ay kawili-wili.
entailment,Ang mga basura ng kasaysayan ay puno ng mga nasira.,Ang ebidensya ay ang mga nawasak sa mga junk yard ng kasaysayan.
entailment,"Sabihin mo sa kanila na maglayag, Jeremy, mahinahon niyang sinabi.",Nagsalita siya sa mahinang tono.
entailment,"Ang buhay ay maaaring maging napakakumplikado, buntong-hininga niya.",Nagpalabas siya ng tanda ng pagbibitiw.
entailment,"Nabawi namin ang 58% ng pera na iyon sa mga benta ng tiket, na nag-iiwan ng 32% na nakuha mula sa mga donasyon at regalo mula sa mga kaibigan tulad mo.",Karamihan sa pera na iyon ay galing sa pagbebenta ng tiket.
entailment,Ang koneksyon sa pagitan ng limitadong bansa at walang hangganang pagkakapantay-pantay ay may kabalintunaan na mga tono.,Hindi naaabot ng bansa ang buong potensyal nito.
entailment,"Habang ang mga resulta ng pagsubok para sa pisikal na paghahanap ay lumampas sa pambansang average, ang parehong mga resulta ng metal detector at X-ray ay mas mababa sa average.",Ang mga resulta ng metal detector ay mas mababa sa pambansang average.
entailment,"Dumating upang malaman na ito ay isang sasakyang panghimpapawid ng U2 ngunit hindi namin magawa, hindi namin masabi ang isang salita tungkol sa kung ano ito; Wala sa ating mga asawa, mga anak o sinuman.",Hindi namin pinayagan na pag-usapan ang tungkol sa U2.
entailment,Ang pantay na kakatwang likas na katangian ng mga kahulugan ay sumasalungat sa paglalarawan.,Ang mga kahulugan ay tila napaka-kakatwa.
entailment,"Kalaunan ay nagdaos ito ng mga hukuman, at ang katarungan ay ibinigay dito.",Nagkaroon ito ng korte na ginanap doon.
entailment,"Hindi siya nag-abala na bumangon, kahit na si Lord Julian, na sumusunod sa mga likas na ugali ng mas pinong pag-aanak, ay nagbigay sa kanya ng halimbawa.","Tumayo si Lord Julian, nagpapakita ng mabuting asal, ngunit hindi siya nag-abala sa pagtayo."
entailment,"Ginagawa nilang mas mahirap na matagumpay na atakehin ang mga target, at pinipigilan nila ang mga pag-atake sa pamamagitan ng paggawa ng mas malamang na mabihag.",Ginagawa nilang mas mahirap ang mga target kaya mas madalas nilang gawin ang mga nakuha.
entailment,nabasa mo na ba ang The Firm,Nabasa mo na ba ang The Firm?
entailment,"Ang mga pagtatantya na nagmula sa mga pangmatagalang pag-aaral ng pagkakalantad, na account para sa isang malaking bahagi ng mga benepisyo sa Base Estimate, ay hindi apektado.",Ang mga pagtatantya ay tumatalakay sa pangmatagalang pagkakalantad.
entailment,"naku, Snake River oh Snake River na maraming ahas sa loob nito",Ang ilog ng ahas ay puno ng mga ahas.
entailment,"Maaaring iyon ang aming control tower, iminumungkahi niya kay Vance, na tumuturo sa isang sulok sa tabi ng isang bookshelf.",May nakikipag-usap kay Vance.
entailment,Maaaring kabilang dito ang mga hindi inaasahang pagkakataon upang mapahusay ang pag-aaral ng mag-aaral at guro sa pamamagitan ng pag-anyaya sa mga espesyal na bisita at iskolar sa campus kapag sila ay nasa estado.,Ang mga mag-aaral ay maaaring makinabang mula sa mga pagbisita sa campus.
entailment,Maraming wika ang may ganitong kalabuan.,Totoo ang kalabuan na ito sa karamihan ng mga wika.
entailment,"Sa tulang ito, si Joaquan ay nakatira at tumakas sa isang barko patungong Mexico o Timog Amerika, at ang bangkay na pinugutan ng ulo ay talagang ang kanyang matalik na kaibigan na si Ramen.",Ang bangkay ay pag-aari ni Ramen.
entailment,"Bilang karagdagan, ilang mga administrasyon ng postal ang nagbabayad sa kanilang mga empleyado ng isang malaking premium ng sahod tulad ng ginagawa ng US.",Ang US ay nagbabayad ng mga empleyado ng postal nang mas mahusay kaysa sa karamihan ng mga bansa.
entailment,"Pangalawa, ang ED ay isang mabilis na kapaligiran kung saan ang mga provider ay hindi madaling makahanap ng oras upang magsagawa ng maikling interbensyon sa alkohol, kahit na mayroon silang pagsasanay, kasanayan, at pagnanais na gawin ito.",Napakabilis ng takbo ng mga bagay-bagay sa ED.
entailment,"Kung mayroon kang mga katanungan o mungkahi, mangyaring tawagan ang alinman sa aking sarili (924-5471) o Bob Lovell (274-0622) ngayon.",Si Bob Lovell ay maaaring sagutin ang mga katanungan.
entailment,bukod sa malamang na tumingin ako sa isang bagay uh marahil isang V anim,Iniisip ko na lang na maghanap ng V6.
entailment,"Kapag hinila ko, kapag hinila niya ang canopy para simulan ko siyang ilabas, itinuro niya ang dalawang instrumento sa kaliwang bahagi ng sasakyang panghimpapawid na talagang natunaw sa paglipad.",May mga instrumento sa eroplano na natunaw.
entailment,".., pero sa pangalawang pagkakataon na nagkikita siya ay nahuli siya sa gitna ng dalawang kaibigan.","Sa pangalawang pagkakataon, tatlong tao ang kinasasangkutan ng pagkikita."
entailment,Pero alam ko na sa ilan na kilala ko sa maraming lugar sa kanayunan ay hindi sila ganoon kagaling,Hindi sila gaanong magaling sa mga probinsya.
entailment,"Kailan ka nag-utos sa main deck, Ogle? Sinusunod ko ang utos ko kay Kapitan.",Sinubukan ni Ogle na magbigay ng utos na para bang siya ang kapitan.
entailment,Pinili din ng sistema ang mga pasahero nang random upang makatanggap ng karagdagang pagsusuri sa seguridad.,Ang ilang mga pasahero ay mas masusing sinusuri ng seguridad.
entailment,Ito ang legal na batayan ng nostalhik na pagyakap ni Justice Anthony Kennedy sa mga karapatan ng mga estado.,Pabor si Kennedy sa mga karapatan ng mga estado.
entailment,Makatuwiran para sa estado na i-outsource ang mga taktikal na pag-andar tulad ng mga help desk at pamamahala ng mainframe.,Ang estado ay nag-outsource ng mga bagay tulad ng mga help desk at pamamahala ng mainframe.
entailment,Pumunta sa kabila ng mga tanawin na ito sa House of the Seven Gables ni Nathaniel Hawthorne.,Marami pang tanawin na mapapanood.
entailment,"Ipinagtanggol ng Estados Unidos, at ipinagtatanggol pa rin, ang mga Muslim laban sa mga tirano at kriminal sa Somalia, Bosnia, Kosovo, Afghanistan, at Iraq.",Ang mga Muslim sa Somalia ay paminsan-minsan ay pinagbabantaan ng mga mapang-api.
entailment,ito ay lamang pagkuha ng mas masahol exponentially tila um,Tila lumala ito.
entailment,"Paghahanap para sa pagpapakumbaba, sentimentalidad, kabalintunaan (na may magkakahiwalay na mga pagpipilian para sa sinasadya at hindi sinasadya), pandering, obscurantism, at puns;",Ang kabalintunaan ay nahahati sa mga subkategorya.
entailment,Ang ibig sabihin ng limpiar ay paglilinis at ang limpiar ay katulad ng barrida.,Ang kahulugan ng paglilinis ay malinis.
entailment,At kapag nakuha mo na ang lahat ay nakapasok ka na maaari kang magpatuloy mula roon.,Maaari kang magpatuloy pagkatapos mong ipasok ang lahat.
entailment,"Higit pang Capitalizing sa frayed relasyon sa pagitan ng British Telecom at MCI, WorldCom outbid BT sa pamamagitan ng pag-aalok ng $ 30 bilyon para sa MCI.",Ang WorldCom ay nasa isang bidding war laban sa BT.
entailment,Makikita mo ang Brehan Museum (na nakatuon sa Art Deco at Art Nouveau) sa isang dating kuwartel ng infantry sa tapat ng Egyptian museum.,Ang museo ay malapit sa Egyptian Museum.
entailment,Ano ang ginagawa mo ay nagiging panoorin ang isang dune.,Binago nila ang mga salita.
entailment,"Pagkatapos ay ipaalam sa kanila na kung susubukan nilang hadlangan ang aming paglalayag mula rito, bibitayin muna namin ang doxy at ipaglalaban ito pagkatapos.","Susubukan naming labanan ito, sa sandaling magsimula kaming maglayag."
entailment,At maaari itong tumagal sa loob ng sampung dalawampung taon sa palagay ko ito ay medyo katawa-tawa,Sa palagay ko nakakaloka na tumagal ito nang napakatagal.
entailment,"Sa shingle sa likod ng zawn ay nakahiga ang isang kulot na itim na kotse at isang maliwanag na kulay-rosas na buoy ng pangingisda, maliit na tulad ng mga laruan laban sa mga bato.","Ang kotse at ang buoy ng pangingisda ay maliit, kumpara sa mga bato."
entailment,"Sa kabilang banda, ang epekto ng dami ay mas malaki sa US kaysa sa Pransya dahil ang US ay may mas mababang postal densities at isang mas malaking pagkakaiba-iba sa mga volume.",Mayroong isang mas malaking epekto ng dami sa Estados Unidos.
entailment,Ang kanyang mga pangunahing tauhan ay nagbahagi ng napakakaunting impormasyon sa National Security Council at sa natitirang komunidad ng pambansang seguridad.,Ang kanyang mga tauhan ay nagbahagi ng ilang impormasyon sa komunidad ng pambansang seguridad.
entailment,Ang pagkakaroon ng Bugsy Siegel at Kid Twist sa aming kamakailang kasaysayan ay hindi nangangahulugang tayo ay isang matigas na tao.,Dahil lamang sa Bugsy Siegel at Kid Twist ay isang bahagi ng aming kasaysayan ay hindi nangangahulugang awtomatikong matigas kami.
entailment,Ang diwa ng liberalismo na laganap sa Europa ay huli sa pag-abot sa Espanya.,Ang liberalismo ay hindi dumating sa Espanya hanggang sa kalaunan.
entailment,"Sa tulong ng Microsoft Helpdesk nalaman ko na ang aking CD-ROM drive ay malamang na konektado sa aking sound card at hindi sa IDE port, at sa gayon ay foiling ang Linux.",Nahihirapan ako sa Linux.
entailment,"Ang mga epekto sa teknikal na gastos, dahil sa gawaing ginagawa ng isang partido na maaaring gawin ito sa mas mataas na gastos, ay kinakalkula din sa parehong paraan tulad ng dati.",Ang mga epekto ng teknikal na gastos ay nalalarawan sa isang paraan.
entailment,Nangyari ito sa Bridgetown noong gabi ng pagsalakay ng mga Kastila.,Ang pagsalakay ng mga Kastila ay ginawa sa gabi.
entailment,Gayundin sa kahulugan ng pagkabansa.,Gayundin sa kahulugan ng pambansang pagkakakilanlan.
entailment,"Sa kanilang naliwanagan na pansariling interes, sinuportahan nila ang bagong organisasyong ito, alam na makikinabang ito sa lungsod sa kabuuan.",Sinuportahan nila ang organisasyon dahil alam nilang makakatulong ito sa bayan.
entailment,"Matatag, Matandang Lobo! Matatag!  Binalaan siya ni Kapitan Dugo.",Sumigaw si Kapitan Dugo kay Old Wolf.
entailment,"Pero alam mo, sa maraming paraan, parang anak siya ng isang may-ari ng plantasyon dahil anak siya ng taong ito na nagmamay-ari ng maraming ari-arian.",Ang kanyang ama ay nagmamay-ari ng maraming ari-arian.
entailment,Kaya bakit ang Gates ay gumagawa ng napakabilis na bilis?,Hindi mabagal ang pagbubunga ng gates.
entailment,siyempre na maaaring up krimen alam mo at uh ang mga tao pumunta sa at magnakaw ng iyong telebisyon at magnakaw at ibenta ito dahil lamang sa hindi nila magawa hindi na sila maaaring gumana alam mo,Maaaring maging sanhi ito ng pagtaas ng krimen.
