text,summary
"The viruses were found on office computers and in a system used to model the movement of nuclear fuel rods. Power firm RWE said the infection posed no threat to the plant because its control systems were not linked to the internet, so the viruses could not activate. German federal cyber investigators are now analysing how the Gundremmingen plant became infected. No damage The viruses were found on the fuel rod modelling system and on 18 USB sticks used as removable data stores on office computers. Staff found the viruses as they prepared to upgrade the computerised control systems for the plant's Block B, which is currently not producing power while it undergoes scheduled maintenance. More than 1,000 computers have now been checked for infection and cleaned up, an RWE spokesman told newspaper Die Zeit. The plant has also improved its security controls. No system directly involved with the control of the nuclear reactors was infected, RWE said, and there was no danger to the public as a result of the infection. ""All sensitive plant areas are decoupled and designed with redundancy and protected against manipulation,"" added RWE in a statement. Among the viruses were two well-known malicious programs - W32.Ramnit and Conficker. Ramnit debuted in 2010 and is a remote access tool that its creators use to steal data. Conficker dates from 2008 and aims to grab login names and financial data. Because the infected systems were isolated from the net, neither Ramnit nor Conficker were able to activate, update and steal data, said RWE. Mikko Hypponen, chief research officer at F-Secure, said power plants and other chunks of a nation's critical infrastructure were often infected by viruses but such compromises did little damage. ""The most common viruses spread without much awareness of where they are,"" he told Reuters. Gundremmingen is about 120km (75m) northwest of Munich and the plant is Gemany's highest output power station.",Computer viruses have infected PCs used at a German nuclear power plant.
"They hope the £680 sign, which is set in concrete, will deter thieves. Previous signs have frequently been stolen but had not been replaced since the last theft three years ago. Villager Ian Ventham said: ""Every two or three years somebody comes along and nicks our sign because, clearly, Shitterton is amusing."" He added: ""Purbeck District Council, not being over-endowed with money at the moment, would merely have replaced it with yet another sign. ""That would have been stolen so we have got together as residents for a whip-round and bought this wonderful piece of Purbeck stone which, at a tonne-and-a-half, is going to be slightly more difficult to take away."" The 62-year-old, who has lived in the hamlet near Bere Regis for 20 years, said it was his wife's idea and said: ""I think we have made our contribution to David Cameron's 'Big Society' now."" Shitterton is recorded in Norman French in the Domesday Book as Scatera or Scetra which, translated, means a little town that is on the stream of a midden or sewer.",Villagers in the Dorset hamlet of Shitterton have got so fed-up with their sign being stolen they have put up a stone version.
"Dawn Smith, 28, and Ross MacDougall, 32, allegedly killed Tracey Walker, 40, at Ladies Drive in Lerwick on 30 July, 2019. They deny murder at the High Court in Edinburgh. On the first day of proceedings jurors heard a legal document detailing the charges. Prosecutors claim that the two accused attempted to rob her of money and murdered her. It is also alleged they assaulted a man called Gary Latham and brandished a knife at him. It is claimed that they demanded money and drugs from him before pursuing him. Another charge states they asked someone to provide them with an alibi, a change of clothing and a bag, with intent to obstruct the course of justice. Lord Uist told jurors that an estimate had been made that the case could last for eight days.",Two people have gone on trial accused of murdering a woman in Shetland by striking her repeatedly on the neck with a knife.
"Martin Green, 50, stabbed Stuart Morris to death in Leicester, but claimed his friend was attacked while he had ""been out to the shops"", police said. Green later pleaded guilty to murder on the second day of his trial. Mr Morris's family said the killer knew the victim's ""tragic past"" following another family murder 26 years ago. Paying tribute to Mr Morris, the 50-year-old's family said in a statement: ""He was our big, cuddly, gentle giant that didn't in any way deserve to be murdered."" They added Green had put the family through ""six months of hell and heartbreak"" by ""knowing his guilt and not accepting responsibility"". ""We will never understand why he did this especially knowing our... tragic past,"" the family said. ""He knew that dad's niece was murdered in 1994 and the emotional effect this had on our dad."" Mr Morris had spent the day in Green's flat in Heathcott Road, Leicester, before he was stabbed to death. A post-mortem found the victim died of multiple stab and blunt force injuries. Leicestershire Police said the murderer ""fabricated a story that he had been out to the shops and returned to find his friend dead"". But CCTV footage, forensic evidence and witness statements ""revealed Green's web of lies"" and led the force to charge him with murder. Det Insp Kenny Henry said: ""The sheer level of violence used in this crime was shocking."" Green was sentenced to life imprisonment, and will not be eligible for parole for 21 years and 10 months. Follow BBC East Midlands on Facebook, Twitter, or Instagram. Send your story ideas to eastmidsnews@bbc.co.uk.","A man who murdered his friend and concocted a ""web of lies"" to cover his tracks has been jailed for at least 21 years and 10 months."
"Sophia Reis, from Nottingham, was using Santander's telephone banking service when a member of staff said she could not access her money. The 46-year-old said a customer service adviser later told her the problem had arisen because of her voice. Santander said it has a ""duty to protect the security"" of accounts but apologised for any offence caused. East Midlands Live: Boy, 14, arrested on suspicion of murder; Alert over missing 14-year-old girls Ms Reis, who began transitioning in 2016, said she informed the bank of her name change in November. But last Thursday, despite providing all the correct security information over the telephone, her debit card and accounts were frozen until she visited a branch and provided ID. ""I felt embarrassed. I felt humiliated because yet again I have to explain myself,"" she said. ""For the first time in my life I felt embarrassed of who I am. ""I want for the bank, as an institution, to have something in place where people like myself get protected and don't have to go through this every time."" Ms Reis said a member of staff had now placed a note on her account but said the problem could happen again. ""So what is the point if they can't guarantee that I'm not going to go through this again,"" she said. ""I have to make sure that every day no-one can complain about my appearance. I have to always be on the top of my game, always looking over my shoulder because at any point something can happen. ""And that shouldn't be the way anybody should live."" In a statement, Santander admitted its service ""was not as good as it should have been"" and wanted all customers ""to be treated equally and fairly"". It added: ""Santander works closely with LGBT+ colleagues and charities to identify the barriers that are in place to access our services."" Follow BBC East Midlands on Facebook, Twitter, or Instagram. Send your story ideas to eastmidsnews@bbc.co.uk.","A transgender woman said she ""felt humiliated"" after a bank froze her account because she sounded like a man."
"It has apologised after receiving complaints about slow internet speeds and intermittent services. A spokesman for Sure said it was monitoring the network to make sure it functions normally while high volumes of customers are logged in. He said any customers who were still having problems should reboot their routers. He added: ""Sure experienced some significant broadband problems over the weekend. ""Engineers have been continuously working on the fault and we are very sorry for any inconvenience that this may have caused.""",Guernsey telecoms company Sure said its engineers have been working to resolve broadband problems.
"The world's biggest memory chip maker forecast operating earnings of 15.1 trillion won ($14.1bn; £10.4bn) - up 64% from a year earlier. But while chip prices boosted margins, a stronger won weighed on the figures. The record guidance comes despite a corruption scandal engulfing top leadership at the South Korean firm. The operating profit forecast is slightly below the 15.9 trillion won estimated by analysts surveyed by Reuters. Customers unfazed The forecast keeps Samsung on track for record annual profits, in a year when prices for computer memory chips kept surging. But the 2018 outlook is less certain, with Samsung shares having fallen nearly 10% from their all-time high in November, as some investors bet on an end to the chip boom. Meanwhile, the market for smartphones and other mobile devices is facing increasing competition from Chinese rivals. As well as the jailing of its heir apparent Lee Jae-yong for bribery and corruption, Samsung's reputation was also hurt by the global recall of its flagship Note 7 smartphone in 2016, following the fiasco with its overheating and exploding batteries. However the problems with the handset did not cause major disruption to the firm's finances, helped by its buoyant chip business as well as customers seeming unfazed by the incident. Samsung Electronics is regarded as the jewel in the crown of the Samsung Group conglomerate, which is made up of 60 interlinked companies and is one of South Korea's massive family-run businesses known as chaebols.","Samsung Electronics expects to deliver record profits for the last three months of 2017, but the estimate missed analyst expectations."
"A convoy of trucks escorted by police carried the remains from the airport to the presidential palace in Lima. Yale agreed to return the artefacts last year after a long campaign by Peru. President Alan Garcia led the welcoming ceremony. ""They are treasures, even though they are not made of gold or precious stones, because they represent the dignity and pride of Peru,"" Mr Garcia said before there was a gun salute for the artefacts. Centenary The relics will be briefly displayed in Lima before being taken to Cuzco - the historical capital of the Inca empire - where they will housed in a new cultural centre. The return comes just in time for the centenary of the ""discovery"" of Machu Picchu by the American explorer Hiram Bingham in 1912. Peru waged a long diplomatic and legal campaign to recover the artefacts, which it said had only been loaned to Yale. In all some 45,000 archaeological pieces are to be returned. The ""Lost City"" of Machu Picchu in the Andes is Peru's main tourist attraction. It is the most famous monument of the Inca empire, which ruled until the 15th Century Spanish conquest.","Peru has given a lavish welcome to hundreds of Inca artefacts returned by Yale University in the US, nearly a century after they were taken from the famed citadel of Machu Picchu."
"Mr Morgan said he would be stepping down to help run his family business. He added that he would remain active in the party and would work to ensure a Sinn Fein successor in his seat. Mr Morgan was elected to Louth County Council in June 1999 before he won a seat in the Dail in the 2002 general election, which he retained in 2007. He is a member of the Foyle, Carlingford and Irish Lights Commission established under the Good Friday Agreement. Speaking on Irish state broadcaster RTE, Mr Morgan said it was well known that he was reluctant to go into the Dail in the first place. He added that Sinn Fein's leadership had accepted his decision and it had not caused a rift in the party.",Sinn Fein TD for Louth Arthur Morgan has announced that he will not be standing for re-election at the next general election.
"The 74-year-old was hit outside his home on South Stack Road, Holyhead, on 19 April at 00:30 BST. Mr Corrigan was fixing a satellite dish on his home when he was hit with the bolt through his upper body and right arm, North Wales Police said. The force confirmed on Saturday he had died, nearly a month after he was injured. Anglesey MP Albert Owen said: ""Very sad news and thoughts with his family and friends."" Local councillor Trefor Lloyd Hughes added: ""There's no doubt it has shocked the community. It's a picturesque area, people will be in a big, big shock."" A day after the attack, his family issued a statement following what they called a ""shocking incident"", saying they could not think of anyone who may have wanted to harm him. Mr Corrigan, a former photography and video lecturer, had lived on Anglesey for more than 20 years. Hundreds of people paid tributes to him on Facebook. Gillian Parry wrote: ""Condolences to all that knew and loved him."" Wendy Edwards added: ""So sad, thinking of his family"", and Steph Cottrell commented: ""So sad, thoughts are with his family and all those who fought hard to save him."" North Wales Police previously appealed for the person who shot Mr Corrigan to come forward.",Tributes have been paid to Gerald Corrigan who died in hospital after he was shot with a crossbow.
