id,sentence1,sentence2,label,sentence1_opus,sentence2_opus
14808,The flood pulse concept is a theory that the annual flood pulse is the most important aspect and the most biologically productive feature of a river 's ecosystem .,The concept of flood pulse is a theory that the annual flood pulse is the most productive aspect and the biologically most important feature of the ecosystem of a river .,0,Ang konseptong random pulse ay isang teoriya na ang taunang bahagdan na pulso ang pinakamahalagang aspekto at ang pinaka-biyolohikal na produktibong katangian ng ekosistema ng isang ilog .,Ang konsepto ng slood pulse ay isang teoriya na ang taunang slood pulse ang pinakaproduktibong aspekto at ang biolohikal na pinakamahalagang katangian ng ekosistema ng isang ilog .
26194,The boat has an average PHRF racing handicap of 183 with a depth of 198 and a high of 180 .,The boat has a PHRF racing average handicap of 183 with a high of 198 and low of 180 .,0,Ang bangka ay may katamtamang kapansanan sa karera na PHRF na 183 na may lalim na 198 at taas na 180 .,Ang bangka ay may katamtamang kapansanan sa karera ng PHRF na 183 na may mataas na 198 at mababa sa 180 .
26169,It is located about five miles southeast of Jerseyville and about seven miles northwest of Godfrey along US Highway 67 .,It is located about five miles northwest of Jerseyville and about seven miles southeast of Godfrey along the US Highway 67 .,0,Matatagpuan ito mga limang milya timog-silangan ng Jerseyville at mga pitong milya hilagang-kanluran ng Godfrey sa kahabaan ng US Highway 67 .,Matatagpuan ito mga limang milya hilagang-kanluran ng Jerseyville at mga pitong milya timog-silangan ng Godfrey sa kahabaan ng US Highway 67 .
1467,"Born in Albury , she grew up in Melbourne and went to Sydney in the 1930s to study nursing .","Born in Sydney , she grew up in Albury and in the 1930s went to Melbourne to study nursing .",0,"Ipinanganak sa Albury , lumaki siya sa Melbourne at pumunta sa Sydney noong 1930s upang pag-aralan ang narsing .","Ipinanganak sa Sydney , lumaki siya sa Albury at noong 1930s ay pumunta sa Melbourne upang pag-aralan ang narsing ."
5311,The unit was armed and equipped by the Imperial Remount department and used by the Natal - volunteer department .,The unit was armed and equipped by the Imperial Remount Department and horsed by the Natal Volunteer Department .,0,Ang yunit ay armado at kinasangkapan ng departamento ng Imperial Remount at ginamit ng departamento ng Natal - volunteer .,Ang yunit ay armado at kinasangkapan ng Imperial Remount Department at kabayo-kabayohan ng Natal Volunteer Department .
12568,During religious persecutions he came to Serbian Šajkaši in Komárom as a renowned speaker ( `` slavni propovednik '' ) in 1739 .,"In 1739 , during renowned persecutions , he came as a religious speaker ( `` slavni propovednik '' ) to live among the Serbian Šajkaši in Komárom .",0,Sa panahon ng mga pag-uusig na relihiyoso ay dumating siya sa Serbian Šajkaši sa Komálrom bilang isang kilalang tagapagsalita ( ``` slavini propovednik '' ) noong 1739 .,"Noong 1739 , sa panahon ng mga kilalang pag-uusig , siya ay dumating bilang isang relihiyosong tagapagsalita ( ``` slavni propovednik '' ) upang mamuhay sa gitna ng Serbian Šajkaši sa Komár ."
9368,Ayalathe Adheham is a 1992 suspense Malayalam film directed by Sasidharan Arattuvazhi and written by Rajasenan .,Ayalathe Adheham is a Suspense Malayalam film staged by Rajasenan in 1992 and written by Sasidharan Arattuvazhi .,0,Ang Ayalathe Adheham ay isang pelikulang anime noong 1992 na Malayalam na pinangangasiwaan ni Sasidharan Arattuvazhi at isinulat ni Rajasenan .,Ang Ayalathe Adheham ay isang pelikulang Suspense Malayalam na idinirek ni Rajasenan noong 1992 at isinulat ni Sasidharan Arattuvazhi .
28546,These predictive functions are referred to as pedo-transfer functions in a non-spatial context .,These pedo-transfer functions are referred to as predictive functions in a non-spatial context .,0,Ang mga tungkuling ito sa paghula ay tinutukoy bilang mga tungkuling pedo-transfer sa isang kontekstong hindi-spatiyal .,Ang mga tungkuling pedo-transfer na ito ay tinutukoy bilang mga tungkuling pang-eksperimento sa isang kontekstong hindi-spatiyal .
5494,The last Every Morning `` track is the acoustic guitar version of the first track '' Morning `` .,"The first track , `` Every Morning '' is the acoustic guitar version of the last track `` Morning '' .",0,Ang huling Every Morning ``` ay ang akustikong gitarista na bersyon ng unang track '' Morning ``` .,"Ang unang track , `` Every Morning '' ay ang akustikong gitarista bersyon ng huling track ``` Morning '' ."
520,"Another Marston company product line started in 1931 , with marine outboard engines first marketed as Marston Seagull , later known as British Seagull .","Another Marston Company product line started in 1931 , with Marine - outboard engines first as Marston Seagull , later marketed as British Seagull .",0,"Ang isa pang linya ng produkto ng kompanya ng Marston ay nagsimula noong 1931 , na ang mga makina ng marine outboard ay unang ipinagbili bilang Marston Seagull , kalaunan ay kilala bilang British Seagull .","Ang isa pang linya ng produkto ng Marston Company ay nagsimula noong 1931 , na ang mga makina ng Marine - outboard ay unang bilang Marston Seagull , kalaunang ipinagbili bilang British Seagull ."
6742,Skujaine is a village in Latvia and Dobele municipality in the historic region of Zemgale and the Zemgale Planning Region in Penkule Parish .,Skujaine is a village in the municipality of Penkule and Dobele municipality in the historical region of Zemgale and the Zemgale Planning Region in Latvia .,0,Ang Skujaine ay isang nayon sa Latvia at Dobele munisipalidad sa makasaysayang rehiyon ng Zemgale at sa Rehiyong Pagpaplano ng Zemgale sa Penkule Parish .,Ang Skujaine ay isang baryo sa munisipalidad ng Penkule at munisipalidad ng Dobele sa makasaysayang rehiyon ng Zemgale at ng Rehiyong Pagpaplano ng Zemgale sa Latvia .
15638,"In 1956 , Charlotte Popescu married Julian Popescu and had four children , including Christine , who also wrote child pony books .","Christine married Julian Popescu in 1956 and had four children , including Charlotte Popescu , who also wrote children 's pony books .",0,"Noong 1956 , pinakasalan ni Charlotte Popescu si Julian Popescu at nagkaroon ng apat na anak , kabilang si Christine , na sumulat din ng mga librong pambatang pony .","Pinakasalan ni Christine si Julian Popescu noong 1956 at nagkaroon ng apat na anak , kabilang si Charlotte Popescu , na sumulat din ng pambatang aklat na pony ."
18055,He won the 11th place in the Sandown 500 with Tony Longhurst and 13th with Nathan Pretty in the Bathurst 1000 .,He won the 13th place in the Sandown 500 with Tony Longhurst and 11th with Nathan Pretty in the Bathurst 1000 .,0,Siya ay nanalo ng ika-11 puwesto sa Sandown 500 kasama si Tony Longhurst at ika-13 kasama si Nathan Pretty sa Bathurst 1000 .,Siya ay nanalo ng ika-13 puwesto sa Sandown 500 kasama si Tony Longhurst at ika-11 kasama si Nathan Pretty sa Bathurst 1000 .
41421,"In 1791 , Hamilton returned to Dublin , where he died , and in 1796 he painted the Irish revolutionary Lord Edward Fitzgerald .","In 1791 Edward Fitzgerald returned to Dublin , where he died . In 1796 he painted Lord Hamilton , the Irish revolutionary .",0,"Noong 1791 , bumalik si Hamilton sa Dublin , kung saan siya namatay , at noong 1796 ay ipininta niya ang Irish rebolusyonaryo Lord Edward Fitzgerald .","Noong 1791, bumalik si Edward Fitzgerald sa Dublin , kung saan namatay siya . Noong 1796, ipininta niya si Lord Hamilton , ang rebolusyonaryong Irlandes ."
11307,He was inherited among the leaders in stranded runners at 51 .,He was stranded by 51 among the leaders in inherited runners .,0,Siya ay minana sa mga lider na nasa mga mananakbong nalagay sa kagipitan sa 51 .,Siya ay nalagay sa kagipitan ng 51 sa mga lider sa mga minanang mananakbo .
44511,The place was opened by President Alexander Lukashenko and Lao President Choummaly Sayasone on 2 July 2013 during a ceremony at the square .,The square was opened on 2 July 2013 by President Choummaly Sayasone and Laotian President Alexander Lukashenko during a ceremony at the square .,0,Ang lugar ay binuksan ni Pangulong Alexander Lukashenko at Lao Pangulong Choummaly Sayasone noong 2 Hulyo 2013 sa isang seremonya sa liwasan .,Ang liwasan ay binuksan noong 2 Hulyo 2013 ni Pangulong Choummaly Sayasone at Laotian Pangulo Alexander Lukashenko sa panahon ng isang seremonya sa liwasan .
35457,The Mine Letneye is a large copper mine in the south-west of Russia in the Orenburg region .,The Mine Letneye is a large copper mine in the south-west of the Oblast Orenburg in Russia .,0,Ang Mine Letneye ay isang malaking minahan ng tanso sa timog-kanluran ng Rusya sa rehiyon ng Orenburg .,Ang Mine Letneye ay isang malaking minahan ng tanso sa timog-kanluran ng Oblast Orenburg sa Rusya .
42766,"Throughout the 2017 season , the Cornell Big Red have won 649 games , 529 games bound and 33 regular season games lost .","The Cornell Big Red have won 649 games during the 2017 season , 529 games lost and 33 regular season games bound .",0,"Sa buong 2017 season , ang Cornell Big Red ay nanalo ng 649 na laro , 529 na laro na naka-up at 33 regular season games nawawala .","Ang Cornell Big Red ay nanalo ng 649 na laro sa panahon ng 2017 season , 529 laro natalo at 33 regular season games ."
9503,`` Myles C. Fox '' reached Yokosuka on September 23 and left San Diego on October 8 .,"On 23 September , Myles C. Fox left Yokosuka and reached San Diego on October 8 .",0,Umabot ang ``` Myles C. Fox '' sa Yokosuka noong Setyembre 23 at umalis sa San Diego noong Oktubre 8 .,"Noong 23 Setyembre , umalis si Myles C. Fox sa Yokosuka at nakarating sa San Diego noong Oktubre 8 ."
8842,"In 1997 , he co-founded Equicore Beteiligungs GmbH and founded Freiburger Vermögensmanagement GmbH in 1998 .",In 1997 he founded Equicore Beteiligungs GmbH and founded Freiburger Vermögensmanagement GmbH in 1998 .,0,"Noong 1997 , siya co-founded Equicore Beteiligungs GmbH at itinatag ang Freiburgeer Vermögensmanagement GmbH noong 1998 .","Noong 1997, itinatag niya ang Equicore Beteiligungs GmbH at itinatag ang Freiburger Vermögensmanagement GmbH noong 1998 ."
7840,"Kemal Sunal was married to Gül Sunal and he had two children , Ali and Ezo Sunal .","He was married to Gul Sunal and had two children , Kemal Sunal and Ezo Sunal .",0,"Si Kemal Sunal ay kasal kay Gül Sunal at siya ay may dalawang anak , Ali at Ezo Sunal .","Siya ay kasal kay Gul Sunal at nagkaroon ng dalawang anak , Kemal Sunal at Ezo Sunal ."
10052,This circuit is said to have appeared in the earliest evolution of the invertebrate brain and corresponds to the reptilian brain of the triune - brain theory .,This circuit is said to have appeared in the earliest evolution of the reptilian brain and corresponds to the triune brain of invertebrate brain theory .,0,Ang sirkitong ito ay sinasabing lumitaw sa pinakamaagang ebolusyon ng utak na invertebrate at katumbas ng utak na reptiliyano ng teoriyang tribunal na utak .,Ang circuit na ito ay sinasabing lumitaw sa pinakamaagang ebolusyon ng reptiliyanong utak at katumbas ng tribunal na utak ng invertebrate na teoriya ng utak .
12802,The Botizu River is the tributary of the Scridoasa River in Romania .,The river Scridoasa is a tributary of the Botizu River in Romania .,0,Ang Ilog Botizu ay ang sangang-silangan ng Ilog Scridoasa sa Romania .,Ang ilog Scridoasa ay isang sangang-ilog ng Ilog Botizu sa Romania .
33047,"The `` National Post '' and Warman apologized , retracted the statement and started with Kay out of court .","The `` National Post '' and Kay apologized , retracted the statement and settled out of court with Warman .",0,"Ang ``` National Post' at Warman ay humingi ng tawad , binawi ang pahayag at nagsimula kay Kay palabas ng korte .","Ang ``` National Post' at Kay ay humingi ng tawad , binawi ang pahayag at nakipag-ayos sa korte sa Warman ."
43317,"From 1516 , the Mundy family had the manor house of Allestree until Thomas Evans sold it to Francis Noel Clarke Mundy in 1781 .","In 1516 , the Mundy family owned the manor house of Allestree until Francis Noel Clarke Mundy sold it to Thomas Evans in 1781 .",0,"Mula 1516 , ang pamilya Mundy ay may manor house of Allestree hanggang sa ibenta ito ni Thomas Evans kay Francis Noel Clarke Mundy noong 1781 .","Noong 1516 , ang pamilyang Mundy ay nagmamay-ari ng manor house of Allestree hanggang sa ibenta ito ni Francis Noel Clarke Mundy kay Thomas Evans noong 1781 ."
32451,"Peter Mortimer , his elder brother Steve Mortimer and his younger brother , Chris Mortimer , played together in four grand finals .","Chris Mortimer , his older brother Peter Mortimer and younger brother Steve Mortimer played in four Grand Finals together .",0,"Peter Mortimer , ang kanyang nakatatandang kapatid na si Steve Mortimer at ang kanyang nakababatang kapatid na lalaki , Chris Mortimer , ay magkasamang naglaro sa apat na grand finals .","Chris Mortimer , ang kanyang nakatatandang kapatid na si Peter Mortimer at nakababatang kapatid na si Steve Mortimer ay naglaro sa apat na Grand Finals magkasama ."
46064,Li 's husband became Singapore 's ambassador to Thailand in 1967 .,"In 1967 , Singapore 's husband became ambassador to Thailand .",0,Ang asawa ni Li ay naging embahador ng Singapore sa Thailand noong 1967 .,"Noong 1967 , ang asawa ng Singapore ay naging embahador sa Thailand ."
22266,He lived for twenty years in San Antonio and returned to New York City in May 2005 .,He lived in New York City for twenty years and returned in May 2005 to San Antonio .,0,Nanirahan siya ng dalawampung taon sa San Antonio at bumalik sa Lungsod ng New York noong Mayo 2005 .,Nanirahan siya sa Lungsod ng New York sa loob ng dalawampung taon at bumalik noong Mayo 2005 sa San Antonio .
5145,"She finds new creative hope and friendship in Enzo , the replacement guitarist who inspires her to reach new heights .","In Enzo , the replacement guitarist who inspired her to new creative heights , she finds new hope and friendship .",0,"Nakasusumpong siya ng bagong malikhaing pag-asa at pagkakaibigan sa Enzo , ang kapalit na gitarista na nag-uudyok sa kanya upang maabot ang mga bagong kataasan .","Sa Enzo , ang kahaliling gitarista na nagbigay inspirasyon sa kanya sa bagong malikhaing kataasan , siya ay nakasusumpong ng bagong pag-asa at pagkakaibigan ."
598,"Upstream is the decommissioned Michigan Central Railway Bridge , which with its predecessor , the Niagara Cantilever Bridge , competed with the Rapids Bridge whirlpool for rail transport .","Upstream is the decommissioned Michigan Central Railway Bridge , which competed with its predecessor , the Rapids Bridge whirlpool , with the Niagara Cantilever Bridge for railway traffic .",0,"Ang Upstream ay ang decommissioned Michigan Central Railway Bridge , na kasama ang hinalinhan nito , ang Niagara Cantilever Bridge , ay nakikipagkumpitensya sa Rapids Bridge spring para sa transportasyon ng tren .","Ang Upstream ay ang decommissioned Michigan Central Railway Bridge , na nakikipagkumpitensya sa hinalinhan nito , ang Rapids Bridge alimpuyo , na may Niagara Cantilever Bridge para sa trapiko ng tren ."
41777,"The Georgian language , however , uses the singular form when the quantity is specified , so in practice the plural of `` tetri '' is just `` tetri '' .","However , the Georgian language is the singular form when the quantity is specified , so that in practice the plural of `` tetri '' only uses '' tetri `` .",0,"Ang wikang Georgian , gayunpaman, ay gumagamit ng pang-isahang anyo kapag ang kantidad ay binigay , kaya sa pagsasagawa ng plural ng ```` tetri '' ay ``` tetri '' .","Gayunman , ang wikang Georgian ay ang pang-isahang anyo kapag ang kantidad ay binigay , kung kaya't sa pagsasagawa ng plural ng ```` tetri '' ay gumagamit lamang ng '' tetri ``` ."
5238,"He married Agnes Theodora Walther , the daughter of Vagn Petersson , in 1881 and his son is the botanist and sketch artist Vilhelm Theodor Walther .","In 1881 he married Agnes Theodora Walther , the daughter of Vilhelm Theodor Walther , and his son is the botanist and outliner of Vagn Petersson .",0,"Napangasawa niya si Agnes Theodora Walther , ang anak na babae ni Vagn Petersson , noong 1881 at ang kanyang anak na lalaki ay ang botaniko at tagaguhit na artistang si Vilhelm Theodor Walther .","Noong 1881, pinakasalan niya si Agnes Theodora Walther , ang anak na babae ni Vilhelm Theodor Walther , at ang kanyang anak na lalaki ang botaniko at tagabalangkas ni Vagn Petersson ."
3781,"He won third place at the Parapan American Games in Guadalajara , Mexico in 2011 and another third place at the International Tournament of Champions in Charlotte , USA .","In 2011 , he won third place at the Parapan American Games in Charlotte , USA , and another third place at the International Tournament of Champions in Mexico ’ s Guadalajara .",0,"Nanalo siya ng pangatlong puwesto sa Palarong Parapan Amerikano sa Guadalajara , Mexico noong 2011 at isa pang ikatlong puwesto sa International Tournament of Champions sa Charlotte , USA .","Noong 2011 , nanalo siya ng ikatlong puwesto sa Parapan American Games sa Charlotte , USA , at isa pang ikatlong puwesto sa International Tournament of Champions sa Mexico      ."
7099,Stefan Stefan would animate the `` Skumps '' sequence between Kings Hubert and John Lounsbery .,John Lounsbery would animate the `` Scumps '' sequence between Kings Hubert and Stefan .,0,Si Stefan Stefan ang maggagawad ng ```Skomps '' sequence sa pagitan nina Haring Hubert at John Lounsbery .,John Lounsbery ang ``` Scomps '' sequence sa pagitan nina Haring Hubert at Stefan .
3117,"Cardinal Mazarin married Anne Marie Martinozzi , daughter of Girolamo Martinozzi and Laura Margherita Mazzarini , the eldest sister of Armand , and had the following children :","Armand married Anne Marie Martinozzi , the daughter of Girolamo Martinozzi and Laura Margherita Mazzarini , elder sister of Cardinal Mazarin . They had the following children :",0,"Pinakasalan ni Kardinal Mazarin sina Anne Marie Martinozzi , anak na babae nina Girolamo Martinozzi at Laura Margherita Mazzarini , ang panganay na kapatid na babae ni Armand , at nagkaroon ng mga sumusunod na anak :","Si Armand ay nagpakasal kina Anne Marie Martinozzi , ang anak na babae nina Girolameo Martinozzi at Laura Margherita Mazzarini , ang nakatatandang kapatid na babae ni Kardinal Mazarin . Sila ay nagkaroon ng mga sumusunod na anak :"
12944,"On 25 April 2016 , Robinson was traded for Jamar Howard to Portland Steel .","On 25 April 2016 , Jamar Howard was traded for Robinson at the Portland Steel .",0,"Noong 25 Abril 2016 , si Robinson ay kinakalakal para kay Jamar Howard sa Portland Steel .","Noong 25 Abril 2016 , si Jamar Howard ay kinakalakal para kay Robinson sa Portland Steel ."
33191,The area has a large amount of sunshine year round due to its stable descending air and high pressure .,The area has a large amount of sunshine all year round due to its high descending air and stable pressure .,0,Ang lugar ay may malaking dami ng sikat ng araw sa buong taon dahil sa matatag nitong pababang hangin at mataas na presyon .,Ang lugar ay may malaking dami ng sikat ng araw sa buong taon dahil sa kanyang mataas na pababang hangin at matatag na presyon .
7678,"In 1997 , she appeared as Sheila Dixon in `` Coronation Street , and in 1998 as Naomi Russell .","In 1997 , she appeared as Naomi Russell in `` Coronation Street '' and in 1998 as Sheila Dixon .",0,"Noong 1997 , lumabas siya bilang Sheila Dixon sa ``` Coronation Street , at noong 1998 bilang Naomi Russell .","Noong 1997 , siya ay lumitaw bilang Naomi Russell sa ```Conation Street ''' at noong 1998 bilang Sheila Dixon ."
6131,The song was written and composed by Gala produced by Filippo Andrea Carmeni and Maurizio Molella .,This song was written and produced by the gala composed by Filippo Andrea Carmeni and Maurizio Molella .,0,Ang kanta ay isinulat at kinatha ni Gala na ginawa nina Filippo Andrea Carmeni at Maurizio Molella .,Ang awiting ito ay isinulat at ginawa ng gaala na kinatha nina Filippo Andrea Carmeni at Maurizio Molella .
17715,See also list of finite abelian groups for small groups of order 30 or less .,See also a list of small groups for finite Abelian groups of order 30 or less .,0,Tingnan din ang talaan ng mga limitadong grupong abelian para sa mga maliliit na grupo ng order 30 o mas mababa pa .,Tingnan din ang isang talaan ng mga maliliit na grupo para sa mga may hangganang Abelian grupo ng order 30 o mas mababa .
43756,He was the brother of the actor Barry Lupino ( 1882 - 1962 ) and father of Ida Lupino .,He was the brother of the actor Ida Lupino ( 1882 -- 1962 ) and father of Barry Lupino .,0,Kapatid siya ng aktor na si Barry Lupino ( 1882 - 1962 ) at ama ni Ida Lupino .,Siya ay kapatid ng aktor na si Ida Lupino ( 1882- 1962 ) at ama ni Barry Lupino .
28993,"Amun passes closest to Venus , and in 1964 , 2034 , and 2103 comes within 10 Gm of it .","Amun comes closest to Venus and passes by in 1964 , 2034 and 2103 within 10 Gm .",0,"Ang Amun ay dumadaan ng pinakamalapit sa Venus , at sa 1964 , 2034 , at 2103 ay nasa loob ng 10 Gm nito .","Ang Amun ay pinakamalapit sa Venus at dumadaan sa 1964 , 2034 at 2103 sa loob ng 10 Gm ."
6436,"Ben Gage was the pianist , and Paulena Carter was a singer and the announcer .","The pianist was Paulena Carter , and Ben Gage was singer and announcer .",0,"Si Ben Gage ang piyanista , at si Paulina Carter ay isang mang-aawit at tagapagbalita .","Ang piyanista ay si Paulena Carter , at si Ben Gage ay mang-aawit at tagapagbalita ."
1719,The Buda River is a tributary of the Râmnicul Sărat in Romania .,The Râmnicul Sărat River is a tributary of the Buda River in Romania .,0,Ang Ilog Buda ay isang sangang-ilog ng Râmnicul Sărat sa Romania .,Ang Ilog Râmnicul Sărat ay isang sangang-ilog ng Ilog Buda sa Romania .
7721,Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,"Premalignant lesions are morphologically atypical tissue which appears abnormal under microscopic examination , and in which cancer is more likely to occur than in its apparently normal counterpart .",0,Ang premalignant lesions ay lumilitaw na isang tipikal na tisyu na lumilitaw na hindi normal sa mikroskopikong pagsusuri at kung saan ang kanser ay mas malamang kaysa sa morphologically normal na katapat nito .,"Ang mga premalignant lesions ay morphologically isang integral na tisyu na lumilitaw na abnormal sa ilalim ng mikroskopikong pagsusuri , at kung saan ang kanser ay mas malamang na mangyari kaysa sa tila normal na katumbas nito ."
3055,"The milder version , however , was skipped in favor of the original edition .","The original version , however , was skipped in favor of the mild output .",0,"Ang mas banayad na bersyon , gayunpaman, ay na-blash pabor sa orihinal na edisyon .","Ang orihinal na bersyon , gayunpaman, ay na-publish pabor sa bahagyang output ."
1114,"The breed standard describes the dog as a strong temperament and a sharp individuality , distrustful of strangers .","The breed standard describes the dog as having a sharp temperament and strong individuality , distrustful of strangers .",0,"Ang pamantayan ng lahi ay naglalarawan sa aso bilang isang malakas na ugali at isang matalas na personalidad , walang tiwala sa mga estranghero .","Ayon sa pamantayan ng lahi, ang aso ay may matalas na ugali at malakas na katauhan , walang tiwala sa mga estranghero ."
29640,"The completed action plan , published on 3 March 2006 , will be placed by ministerial members of the Task Force directly in the hands of other ministers .","The fully completed action plan , published on 3 March 2006 , will be placed directly in the hands of the Ministers for Ministers by other members of the task force .",0,"Ang natapos na plano ng aksiyon , na inilathala sa 3 Marso 2006 , ay ilalagay ng mga ministeryal na miyembro ng Task Force direkta sa kamay ng ibang ministro .","Ang kumpletong natapos na plano ng aksiyon , na inilathala sa 3 Marso 2006 , ay direktang ilalagay sa kamay ng mga Ministro para sa mga Ministro ng mga ibang miyembro ng task force ."
46288,One of the advantages of qualitative research as a whole over the quantitative is its flexibility .,One of the advantages of quantitative research as a whole over the qualitative is its flexibility .,0,Ang isa sa mga kapakinabangan ng pagsasaliksik na qualitative sa kabuuan sa qualitative ay ang pag-aangkop nito .,Ang isa sa mga kapakinabangan ng pagsasaliksik na qualitibo sa kabuuan sa qualitative ay ang pag-aangkop nito .
23208,Marianne is found guilty of the fire in hotel `` Ter Smissen '' and the dead of Freddy .,Freddy is found guilty of fire at Hotel `` Ter Smissen '' and the dead of Marianne .,0,Si Marianne ay natagpuang nagkasala ng sunog sa hotel ``` Ter Smissen '' at ang mga namatay ni Freddy .,Si Freddy ay natagpuang nagkasala ng sunog sa Hotel ``` Ter Smissen '' at ang mga patay ni Marianne .
3283,"Almost all of the people in An Phu had to be evacuated ( mainly to the Cho Moi , Phu Tan district ) .","Almost all the people in the Phu Tan district had to be evacuated ( mainly to Cho Moi , An Phu ) .",0,"Halos lahat ng mga tao sa An Phu ay kailangang ilikas (lalo na sa Cho Moi , Phu Tan district ) .","Halos lahat ng mga tao sa distrito ng Phu Tan ay kailangang ilikas (lalo na kay Cho Moi , An Phu ) ."
40033,"There are nine primary schools , 16 secondary schools and two schools for special education .","There are nine secondary schools , 16 primary and two schools for special schools .",0,"Mayroong siyam na paaralang primarya , 16 paaralang sekundarya at dalawang paaralan para sa espesyal na edukasyon .","Mayroong siyam na paaralang sekundarya , 16 paaralang primarya at dalawang paaralan para sa mga espesyal na paaralan ."
11489,"In 1993 , he graduated from Kuban State University as a philologist and teacher of the Russian language , the same university as a lawyer in 1995 .","In 1993 he graduated from the Kuban State University as a philologist and teacher of the same language , in 1995 , the Russian University as a lawyer .",0,"Noong 1993, nagtapos siya sa Kuban State University bilang isang philologo at guro ng wikang Ruso , ang parehong unibersidad ng isang abogado noong 1995 .","Noong 1993, nagtapos siya sa Kuban State University bilang isang pilalogo at guro ng parehong wika , noong 1995 , ang Unibersidad ng Rusya bilang isang abogado ."
8403,"In the third film , the fat lady of Elizabeth Spriggs is played , and by Dawn French in the first film .","In the first film , the fat lady of Elizabeth Spriggs and Dawn French is played in the third film .",0,"Sa ikatlong pelikula , ang babaeng taba ni Elizabeth Spriggs ay nilalaro , at ni Dawn French sa unang pelikula .","Sa unang pelikula , ang babaeng taba nina Elizabeth Spriggs at Dawn French ay nilalaro sa ikatlong pelikula ."
15879,"The current senator , representing the 22nd district , is Stuart Adams .",The 22nd State Senator representing the current district is Stuart Adams .,0,"Ang kasalukuyang senador , na kumakatawan sa ika-22 distrito , ay si Stuart Adams .",Ang ika-22 na Senador ng Estado na kumakatawan sa kasalukuyang distrito ay si Stuart Adams .
22430,Critical Millennium is a 2010 graphic novel published by Archaia Studios Press . It is written by Andrew E. C. Gaska and illustrated by Daniel Dussault,"Critical Millennium is a novel published by Archaia Studios Press in 2010 , written by Daniel Dussault and illustrated by Andrew E. C. Gaska .",0,Ang Critical Millennium ay isang nobelang graphic ng 2010 na inilathala ng Archia Studios Press . Ito ay isinulat ni Andrew E. C. Gaska at inilarawan ni Daniel Dussault,"Ang Critical Millennium ay isang nobelang inilathala ng Archia Studios Press noong 2010 , na isinulat ni Daniel Dussault at inilarawan ni Andrew E. C. Gaska ."
10931,"The position of the opposition leader was essentially informal throughout the nineteenth century , with formal recognition only being granted in the early twentieth century .","The position of the opposition leader was essentially informal in the whole of the twentieth century , with formal recognition only being granted in the nineteenth century .",0,"Ang posisyon ng lider ng oposisyon ay pangunahin impormal sa buong ikalabingsiyam na siglo , na may pormal na pagkilala lamang ay ipinagkaloob sa unang bahagi ng ikadalawampu siglo .","Ang posisyon ng lider ng oposisyon ay pangunahing impormal sa kabuuan ng ikadalawampung siglo , na may pormal na pagkilala lamang ay ipinagkaloob sa ikalabingsiyam na siglo ."
5360,"Arthur Charles Bannington ( died 1951 ) , sometimes known as Charlie Bannington , was a British political activist .","Charlie Bannington ( died in 1951 ) , sometimes known as Arthur Charles Bannington , was a British political activist .",0,"Si Arthur Charles Bannington (namatay 1951 ) , kung minsan ay kilala bilang Charlie Bannington , ay isang Britanikong aktibistang pampolitika .","Si Charlie Bannington (namatay noong 1951 ) , na kung minsan ay kilala bilang Arthur Charles Bannington , ay isang Britanikong aktibistang pampolitika ."
4867,"In August 2017 , Team Prakash Raj joined the team to play the role of producer Aluri Chakrapani .","Aluri Chakrapani also joined the team in August 2017 , to allegedly play the role of producer Prakash Raj .",0,"Noong Agosto 2017 , ang Team Prakash Raj ay sumali sa koponan upang gampanan ang papel ng producer na si Aluri Chakrapani .","Si Aluri Chakrapani ay sumali rin sa koponan noong Agosto 2017 , upang di umano ay gumanap sa papel ng producer na si Prakash Raj ."
41822,It begins near the western extremities of the Central Oregon Coast Range and flows generally west to the ocean south of Depot Bay and north of Otter Rock .,It begins near the western extremities of the Central Oregon Coast Range and flows south to the sea in general west of Depot Bay and north of Otter Rock .,0,Nagsisimula ito malapit sa kanlurang dulo ng Central Oregon Coast Range at dumadaloy sa pangkalahatan sa kanluran sa karagatan ng Depot Bay at hilaga ng Otter Rock .,Nagsisimula ito malapit sa kanlurang dulo ng Central Oregon Coast Range at dumadaloy patimog sa dagat sa pangkalahatan sa kanluran ng Depot Bay at hilaga ng Otter Rock .
502,Helena Township is a civil community of Antrim County in the U.S. state of Michigan .,Antrim County is a bourgeois township of Helena Township in the U.S. state of Michigan .,0,Ang Helena Township ay isang pamayanang sibil ng Antrim County sa estado ng Michigan sa Estados Unidos .,Ang Antrim County ay isang baurgeois township ng Helena Township sa estado ng Michigan ng Estados Unidos .
42313,"After leaving Wingfield Manor , Mary was taken by her new gaoler Sir Ralph Sadler to Sheffield in Derbyshire and then to Tutbury .","After leaving Sheffield , Mary was transferred from her new Gaoler Sir Ralph Sadler to Wingfield Manor in Derbyshire and then to Tutbury .",0,"Pagkatapos umalis sa Wingfield Manor , si Mary ay dinala ng kanyang bagong gaoler na si Sir Ralph Sadler sa Sheffield sa Derbyshire at pagkatapos ay sa Tutbury .","Pagkatapos umalis sa Sheffield , si Mary ay inilipat mula sa kanyang bagong Gaoler Sir Ralph Sadler sa Wingfield Manor sa Derbyshire at pagkatapos ay sa Tutbury ."
