gold_label,sentence1,sentence2
contradiction,Ang buscarle la quinta pata al gato `to para hanapin ang ikalimang paa ng pusa' ay napakakaraniwan na may kahulugang `to hanapin ang gulo',Ang kasabihan ay tungkol sa mga pusang may tatlong paa.
contradiction,Iniuulat ng The Scotsman na ipinagkakait ng Edinburgh University ang mga resulta ng eksamen mula sa 90 estudyante sa siyensiya ng computer samantalang tinitiyak ng administrasyon kung ginagamit nila o hindi ang Internet upang mandaya.,Inaakala ng unibersidad na ang mga estudyante sa sining ay nandaraya.
entailment,"Ang taong ito ay ipinanganak sa Alemanya, ito ay mayaman, edukado, mahusay maglakbay...","Ang mayaman, may pinag - aralan, naglakbay na tao ay isinilang sa Alemanya."
entailment,"Ah, ngayon, hindi baga ninyo tunay na magagawa? siya'y umiyak.",Nagbangon siya ng isang tanong.
entailment,Ang panahon para magsama - sama ang mga magulang at mga anak ang pinaka - paraan upang ipatupad ang mga ideya at mga gawain na tatalakayin ko sa aklat na ito.,"Sa aklat na ito, tatalakayin ko ang mga paksa na maaaring ipatupad ng mga magulang at ng kanilang mga anak samantalang gumugugol ng panahon na magkasama."
entailment,Ilang daang magigiting na kawal sa ilalim ni Leonidas ng Sparta ang nagpaantala sa napakalaking hukbong Persiano sa pagdaan ng Thermopylae na sapat ang haba upang ang mga taga - Atenas ay mailikas patungo sa isla ng Salamis.,Inantala ng mga Spartano ang hukbong Persiano sa Thermopylae.
entailment,Ang ilan sa pinakakontrobersiyal na mga probisyon ng Patriot Act ay ang paglubog ng araw sa katapusan ng 2005.,Ang Patriot Act ay naglalaman ng ilang kontrobersiyal na mga probisyon.
entailment,"Sa katunayan, ang salitang quark ay nasa OED bilang isang pandiwa na nangangahulugang `croak,' na may 19th-century na mga reperensiya sa mga palaka, rook, at heron.",Ang salitang quark ay itinala sa mga diksiyunaryo bilang isang pandiwa na binigyang kahulugan bilang ang tunog na croaking na ginawa ng mga palaka.
entailment,"Ito'y totoong malaki, kukunin kami mula sa aming kama at hinding - hindi kami ibabalik sa bahay (Nobyembre 1974).",Ang mga ito ay inalis sa kanilang mga kama.
entailment,"Hindi ito magiging Obispo mismo, sabi ni Wolverstone, sa pagitan ng pagtatanong at paggigiit.",Si Wolverstone ay nagbangon ng isang tanong na nagpapakita ng kaniyang pagiging mapilit sa iba.
entailment,"Ito'y isang kurba ng pangangailangan, may kondisyon sa pagbabawal na ang diskuwento ay manatiling gayon pa rin, kung saan sa ilalim ng kondisyong ito walang mga koreo ang babaling sa mga gawain.",Ang kurba ng pangangailangan ay depende sa diskuwento na iisa.
entailment,"(dba), isang kawanggawa, all-volunteer, organisasyong di-pangkalakalang kasapi, ay nagbibigay ng libreng sariling-ekonomiya at impormasyong pangnegosyo at tumutulong sa mga taong may kapansanan, at para sa mga propesyonal sa bokasyonal na rehabilitasyon, karera at pagpapayo sa negosyo.",Ito'y binubuo ng mga boluntaryo.
entailment,"Tatawagin kita sa loob ng mga isang oras, aniya.",Sinabi niyang ibabalik niya ang tawag.
entailment,"Dapat ko ba siyang tulungan sa kaniyang araling - bahay, at kung gayon, paano ko ito dapat gawin?",Dapat kong tanungin ang aking sarili kung paano ko siya tutulungan sa araling - bahay.
entailment,"Sa kabanata 5 ay inilarawan namin ang mga paglalakbay sa Timog-Silangang Asya ng Nawaf al Hazmi, Khalid al Mihdhar, at iba pa noong Enero 2000 sa unang bahagi ng pagpapatakbo ng mga eroplano.",Si Nawaf al Hazmi ay naglakbay noong Enero 2000.
entailment,"Nirerepaso at sinusuri ni John Burke (Alabama) ang iba pang mga kontemporaryong salaysay at natuklasan na ang Boswell's ay hindi lamang ang pinaka-tumpak kundi ginagamit niya ito upang ipakita ang karakter ni Johnson, samantalang ang iba ay tinibenta lamang ang pampanitikang tsismis.",Nirerepaso ni John Burke ang mga salaysay.
entailment,"Marami pang mga sining at mga oportunidad pangkultura ang umiiral sa Indianapolis, subalit walang mas mainam kaysa kay Civic Theatre.",Ang Civic Theater ay nasa Indianapolis.
entailment,1) Parami nang paraming mapagpipiliang paraan ng pakikipagtalastasan,Ang iba pang paraan ng pakikipagtalastasan ay nagiging lalong popular.
entailment,"Halimbawa, noong 1983 ang Old-Age and Survivers Insurance trust fund na hiniram mula sa Disability Insurance at Hospital Insurance trust funds.",Ang pondo ng tiwala na kailangan upang manghiram ng salapi.
entailment,Oh um no ngunit mayroon silang mga lahi ng kabayong hay sa mga riles ng Oaklawn,May mga karera ng kabayong hay sa mga riles sa Oaklawn.
entailment,Hindi mo tiyak kung kanino ka panig.,Hindi namin alam kung sino ang sinusuportahan ninyo.
entailment,"Noong mga 10:15, kinumpirma ng FDNY Chief of Department at ng Chief of Safety, na bumalik sa West Street mula sa garahe ng paradahan, na bumagsak na ang South Tower.",Bumagsak ang Timog Tore bago ang 10:15.
entailment,yah isang grupo na may pantanging interes,Interesado ang grupo sa bagay na ito.
entailment,"Mangyari pa, tinanong nila ako roon, kung bakit ako nagtungo.",Tinanong nila ako kung bakit ako nagpunta roon.
entailment,Ang mga instrumentong ito ay sama - samang tumugtog bilang pangunahing orkestra para sa ilang popular na genre sa musika.,Ang orkestra ay binubuo ng mga instrumentong nabanggit na.
entailment,"Malapit sa Syntagma, sa Koloktroni Square, ang Pambansang Museong Pangkasaysayan na may koleksiyon ng mga artifact na mula pa noong panahon ng post-Classical.",Ang Pambansang Museong Pangkasaysayan ay maraming mga artipakto mula sa panahong post-Classical.
entailment,"Ang CIA ang nagdiskarga ng pelikula, ang pelikula, ay nagdala sa kanila sa Mga Nagkakaisang Bansa kinabukasan.",Dinala ng CIA ang pelikula sa UN.
entailment,"Pero uh, isipin ito.",Ito'y isang bagay na dapat pag - isipan.
entailment,Ang mga sistema ng likas na yaman ng tao ay pinagsama - sama at ang bagong mga gusali ng korporasyon ay mabilis na binigyang - kahulugan upang tiyakin ang patuloy na pagsuporta sa pinalaking base ng parokyano.,Nalikha ang mga kayariang koporado.
entailment,Sa San Antonio nagaganap ang pagganap ng Los Pastores sa Our Lady of Guadalupe Church mula pa noong 1913.,Ang pagtatanghal ay tumigil noong 1987.
entailment,"Mangyari pa, kung hindi natin malulutas ang ating piniling mga paraan ng pamumuhay, tayo'y mamamatay.","Kailangang alamin natin kung paano gagawa ng mga ikabubuhay, upang mabuhay."
entailment,Ito nga'y isang aktibong kalagayan na hindi ito isang bagay na alam mong basta na lamang nasasangkot at asahang gumawa ng anumang mabuti na hindi mo iniisip,Sa palagay ko'y kailangan mong maging deboto rito upang maging mahusay.
entailment,Hindi ako mabubulag sa sinabi ni Wolverstone.,Si Wolverstone ay may nasabi na hindi nakapagpadama sa isa na siya'y bulado.
entailment,"Para sa fiscal year at susunod, ang paaralan ng batas ay hinihiling upang masipsip ang mga pagbawas sa estado nito apropriasyon at tumaas na gastos sa kalusugan na may kabuuang higit sa $400,000.",Kailangang harapin ng paaralan sa batas ang pagbabawas ng badyet.
entailment,"Intelligence report, interogasyon ng indibidwal, Dis. 2, 2001.",Isang bilanggo ang pinagtatanong.
entailment,"Ang mga ito ay nasa loob ng range, ang sigaw ni Ogle.",Sinabi ni Ogle na maaari silang abutin.
entailment,"Mangyari pa, ang huling pangungusap na aming inaakala ay na hindi ninyo isinumite ang sanaysay na ito sa ibang dako.",Ipinalalagay namin na hindi ninyo iniharap ang sanaysay na ito sa kaninuman.
entailment,Sa palagay ko'y iyan ang dahilan kung bakit ko naaalaala iyon.,Iyan marahil ang dahilan kung bakit ko naalaala iyon.
entailment,"Ang akustiks sa loob ng libingan ay napakaeksakto, anupa't pinatitindi ang tunog ng iyong lumalapit na mga kapuwa bisita.",Pinalalakas ng akustika ang mga bagay - bagay.
entailment,"Sa silangan lamang ng Star Ferry terminal, pupunta ka sa City Hall.",Ang City Hall ay malapit sa terminal ng ferry.
entailment,"Sa paano man, kaya ako'y nakatapos ng pag - uwi ng bahay sa ganap na 6:30 ngayon at iyan ang araw ko.",Wala akong nagawang anumang bagay na mahalaga pagkatapos ng 6:30 ngayon.
entailment,"Para sa pamayanan ng mga bansa, gaya ng kinikilala, ang pagkakapantay - pantay ay nagsasabi, kung tungkol sa pagboto ng mga karapatan sa Pangkalahatang Kapulungan ng United Nations's ay naging isang pamantayan na agad ipinatutupad.",May mga karapatan sa pagboto.
entailment,Wala akong sapat na impormasyon.,Kailangan kong kumuha ng higit pang impormasyon tungkol sa bagay na ito.
entailment,Walang pahiwatig na nakatanggap si Atta o Shehhi ng anumang karagdagang pagsasanay sa paglipad noong Hunyo.,Hindi kami naghihinala na sina Atta at Shehhi ay nagpatuloy sa pagsasanay sa paglipad noong Hunyo.
entailment,"Mapusok na ipinamamahagi ang pantanging mga kupon sa mga dalampasigan sa araw na iyon, sa pag - asang mahikayat ang pinakamaraming tao nang gabing iyon.","Ang mga upuan ay ibinibigay sa tabing - dagat, sa pag - asang makaaakit ng mga parokyano sa gabi."
entailment,Okay at mayroon silang mahusay na lasagna,Napakahusay ng kanilang lasagna.
entailment,Tingnan din ang Star Computer City sa Star House malapit sa Star Ferry terminal.,Ang Lungsod ng Computer ay matatagpuan sa Star House.
entailment,Ang pag - unlad ng ekonomiya ay bahagi ng pagkamalikhain ng uniberso sa kabuuan.,Hindi maaaring ihiwalay ng isa ang paglago ng ekonomiya sa sansinukob.
entailment,Mahirap Hanapin ang Patotoo Bin Laden na Tuwirang Sumalakay.,Mahirap patunayan na si Bin Laden ang may pananagutan.
entailment,"'Kahanga - hanga na ito ay nagpapatuloy pa rin, kahit na sa maraming modernong pinagmumulan.",Umiiral pa rin ito sa ngayon gaya ng umiral noon.
entailment,"Walang alinlangan, ang unang pang - akit ng lunsod ay ang napakaraming makasaysayang mga gusali nito.",Maraming makasaysayang gusali ang kawili - wili.
entailment,Mahalagang marinig namin mula sa inyo sa huling fundraising drive na ito ng season.,"Ito ang huling donasyong drive na mararanasan namin sa panahong ito, kaya kailangan namin ang inyong tulong!"
entailment,"Kinuha ni Pedro ang trono, bagaman ang armadong pakikipagbaka ay nagpatuloy sa loob ng mga buwan at ang nagtatagal na kapaitan pagkatapos niyan.",Ang digmaan ay mga buwan ang haba.
entailment,"19 Ipagpalagay nang apat na buwan ng trabaho bago tumanggap ng bayad - pinsala, isang kabuuang lumipas na panahon na 13 buwan ang kakailanganin upang baguhin ang 675 MWe boiler na ito.",Gumugol ng 13 buwan ang kabuuan upang baguhin ang boiler.
entailment,"Ang nagsimula bilang isang touring grupo ng mga artista noong 1973 na naglaro sa mga mag-aaral sa mga lungsod tulad ng Gary , Elkhart at Terre Haute, ang IRT na programa ng edukasyon ngayon",Ang ilang artista ay naglibot sa Indiana noong 1973.
entailment,Ang isang paraan upang masumpungan ang sagot ay magsimula sa isang naiibang paraan kung gaano kahalaga sa mga Sobyet ang impormasyon ni Ames?,Maaaring may higit pa sa isang paraan upang masumpungan ang kasagutan.
entailment,"Isinalin ng mga tagapagsalin ng Bibliyang King James ang Bibliya para sa mga tagapakinig na Kristiyano; para sa kanila, ang Bibliya ay binubuo ng Matandang Tipan at ng Bagong Tipan.",Ang Bibliyang King James ay naglalaman kapuwa ng Matanda at ng Bagong Tipan.
entailment,"Ikaw ay si Lord Julian Wade, nauunawaan ko, ang kaniyang masiglang pagbati.",Malugod na tinanggap ni Panginoong Julian Wade ang iba sa paraang maituturing na trukulente.
entailment,Lahat ng siyam na mga ahensiyang tumutugon ay nag - uulat ng pakikibahagi sa isang,May siyam na ahensiya na tumugon ng oo na sila'y nakibahagi.
entailment,kung paano naaapektuhan ng pambansang balita ang lokal na lugar,Nababahala tungkol sa lokal na mga lugar na apektado ng pambansang balita.
entailment,Sa palagay ko'y hindi ko ito tinatanggap nang kusa.,Hindi ko ito tinatanggap nang kusa.
entailment,"Nang ang pag-atake ay determinadong maging al Qaeda-related, ang responsibilidad ay inilipat sa New York Field Office.",Pinangasiwaan ito ng New York Field Office nang kanilang ipasiyang kasangkot si al Qaeda.
entailment,Matindi ang naging epekto ng Great Depression sa California.,Ang California ay talagang napinsala ng masamang ekonomiya.
entailment,Ang malalim na bughaw na alpombra ay may kulay na full-color Presidential Seal na napalilibutan ng limampung puting bituin.,Nasa alpombra ang Presidential Seal.
entailment,Tagtarin mo sila o ang anumang bagay na ginagawa mo ay sinasabi nila sa iyo kung ano ang gagawin subalit ikaw mismo ang gumagawa nito,"Pagkatapos nilang sabihin sa iyo kung ano ang gagawin, ikaw mismo ang magpapatuloy at gawin mo ito."
entailment,"Oo, bahagi ng kailangan natin ay isang paraan ng pag - uuri sa organisasyon ng tunay na mga proseso sa daigdig na walangquilibrium.",Kailangang bansagan natin ang organisasyon.
entailment,At paano tinawag na Kermit ang gayong malamig at di - makataong bagay na gaya ng isang telekomunikasyon para sa paglilipat ng mga file sa pagitan ng isang mainframe at isang microcomputer?,Kermit ay ang pangalan para sa isang uri ng telekomunikasyon protocol.
entailment,Walang pagkakaiba sa pagitan ng mas bata at mas nakatatandang mga kaklase sa mga iskor sa pagsusulit sa tagumpay.,Ang mga bata at matatandang kaklase ay nagkakaroon ng gayunding mga resulta sa mga iskor sa pagsusulit.
entailment,"Naghangad siya ng kaaliwan sa isang linya sa bukas na pahina sa harap niya: levius fit quicquid corrigere est nefas.mand, ngunit hindi ito natagpuan.",May ilang banyagang wika sa mga pahinang nauna sa kaniya.
entailment,"Kaya nang sabihin nila sa kaniya na kailangan na niyang umuwi kasama ng lalaking ito, sinabi niya, Umuwi ka na kasama niya?",Sinabihan nila siyang umalis na kasama ng lalaki.
entailment,Tuwang - tuwa ako hanggang sa sabihin niya sa akin na kasama niya ang kasama niya,Pinasaya niya ako hanggang sa malaman ko kung sino siya.
entailment,ang pinakabagong kontrata na ipinagkaloob sa Virginia na magdemanda o kumuha ng demanda laban sa uh Gratin upang ihinto ang konstruksiyon sapagkat ito ay di - makatarungang nakuha o isang bagay na gaya ng alam mo,Ang mga kontrata ay masyadong magulo.
entailment,"Si Pitt, na pinanood ang eksena mula sa quarter-deck rail, ay nagsasabi sa atin na ang kanyang pagkapanginoon ay kasing laki ng isang parson sa isang nakabitin.",Nasaksihan ni Pitt kung paano naging seryoso ang kaniyang pagkapanginoon noong panahon ng eksena.
entailment,Naglakbay siya patungong Pakistan ngunit naligalig siya nang tanungin kung naglakbay siya sa mga kalapit na bansa habang sa Pakistan (Pakistan ang nakaugaliang ruta patungo sa mga kampong sanayan sa Afghanistan).,Karaniwan na para sa mga terorista na maglakbay sa Pakistan patungong Afghanistan.
entailment,"Ang mga putong ni Laurel, na sumasagisag sa tagumpay, at mga sanga ng olibo na sumasagisag sa kapayapaan, ay nagpapalamuti rin sa hangganan ng alpombra pati na ang mga dahon ng acanthus.","Ang mga korona ni Laurel, mga sanga ng olibo, at mga dahon ng acanthus ay nasa hangganan ng alpombra."
entailment,"Ang pagsasalita sa Ingles ay punung - puno na ng kakatwang mga salita na hindi sana dapat tanggapin, at dapat na ngayon pa lamang mangyari.",Maraming mga salitang Tagalog na dapat alisin sa wika.
entailment,Ayaw kong mapabilang sa Third SS na Third Strategic Support Squadron.,Ayaw kong maging bahagi ng Third SS.
entailment,"Isinama nila si Joe, at sabi ng aking lola, sinabi niya na ito'y isang napakalungkot na panahon sa bahay sapagkat, alam mo, ang lahat ay nawawala kay Joe at hindi nila alam kung ano ang gagawin.",Lahat ng nasa bahay ay nakahimasukan dahil sa labis silang nangungulila kay Joe.
entailment,Idaragdag mo ba sa amin ang iyong mga pangarap?,Ang iyo bang mga pangarap ay magiging bahagi ng ating mga pangarap?
entailment,"Kung gayon, baka mahikayat silang bilhin ang edisyong ito dahil naglalaman ito ng 55 pahina ng mga salita, pakahulugan, at mga teksto na hindi pa nailalathala noon.",Maraming bagong salita ang aklat na ito na hindi pa nailathala noon.
entailment,"Ang Singel ay dating panlabas na harang para sa lungsod noong Edad Medya, ngunit habang lumalawak ang lungsod, pinalaki ng Herengracht (Gentleman's Canal), Keizersgracht (Emperor's Canal), at Prinsengracht (Princes' Canal) ang web.",Ang Singel ay isang panlabas na harang.
entailment,"Si Miramar, isang kaayaayang tirahan na may magagandang tahanan ng pamilya, ay nakikinabang sa posisyon nito sa tabi ng paliparan ng Isla Grande commuter.",Ang Miramar ay may magagandang tahanan.
entailment,"Ang bagay naman ay dapat na nasa makina sa loob ng ilang minuto, pagkatapos ay makina sa loob ng ilang minuto, at iba pa.",Ang bagay ay dapat na nasa makina nang mahigit sa isang segundo.
entailment,Maaaring bawasan ng paggamit ng teknolohiya ang panahong kailangan para sa mga tagapaglaan at mga kawani upang personal na maglaan ng mga serbisyo sa pagsusuri at pakikialam at mga pasyenteng pinupuntirya na maaaring makinabang mula sa maiikling mensahe sa pamamagitan nito.,Maaaring bawasan ng teknolohiya kung gaano katagal kailangang suriin ng mga tagapaglaan at mga kawani ang mga tao.
entailment,"Sa ibang salita, kapag ang mga umiiral na asset ng mga kasambahay ay tumaas ang halaga, ang mga tao ay maaaring makatipid ng kaunti sa kasalukuyang kita at makamit pa rin ang kanilang kayamanan-income target.",Ang mas malaking halaga sa umiiral na mga ari - arian ay magpapababa sa halaga ng natitipid mula sa kita na kinakailangan.
entailment,Kaya gumugol ako ng isang oras hanggang dalawang oras upang masumpungan kung ano ang kailangan ko.,Matagal din bago ko nasumpungan ito.
entailment,Ang yah i ay may unyon ng kredito,Ako'y may isang credit union na pinupuntahan ko.
entailment,"Mangyari pa, maraming elegante at kaakit - akit na mga eksena ang makikita sa mga yate.",Ginagamit ang mga Yacht bilang tagpo para sa maraming eleganteng eksena.
entailment,Ang CTC analyst na nagtala ng maikling ulat ay gumamit ng mga ulat sa nakalipas na apat na taon.,Gumamit ang tagasuri ng maraming ulat upang maiguhit ang dokumento.
entailment,"Halimbawa, sa GGD, isang pag - aaral sa disenyo ang ginawa bilang isang hiwalay na trabaho, na umabot sa sukdulan",Isang pag - aaral sa disenyo ang isinagawa nang nag - iisa.
entailment,Ang kahanga - hangang mga koneksiyon na nabubuo bawat araw ay nagiging posible sa pamamagitan ng pagsuporta ng mga organisasyong gaya mo sa mga operasyon ng Samahan!,Ang mga organisasyon na katulad na katulad ng sa iyo ang tumutulong upang makabuo ng di - kapani - paniwalang mga koneksiyon sa bawat araw.
entailment,"Tinuturuan tayo ng mga ito na maging matatag, walang - lubay, at mapamaraan.","Ang pagiging matatag, walang - lubay, at mapamaraan ay mga kasanayan na maaaring ituro."
entailment,Ang iba pang tagapayo ay nagpahayag ng pagkabahalang ito.,Ang pagkabahalang ito ay pinagsasaluhan ng ilang iba't ibang tagapayo.
entailment,"Ang faade ng Templo ni Ramses II ay isa sa pinakamatatagal na larawan ng Ehipto at bagaman maaaring nakita mo ang mga ito sa mga larawan, ang mga ito ay tunay na makapigil - hininga sa katunayan.",Ang faaada ay nasa Templo ni Ramses II.
entailment,"Ang Kuala Perlas, timog ng kabisera ng estado, Kangar, ay ang leave point para sa wala pang isang oras na biyahe ng ferry papuntang Langkawi.",Si Kuala Perlas ay nasa timog.
entailment,Ang baku - bakong kabundukan ng Serra de Tramuntana ay umaalimpuyo sa dagat nang gayon na lamang katarik anupat iilan lamang ang lugar na mararating at iisa lamang ang daungan at daungan na may anumang laki sa kahabaan ng baybayin.,"Dahil sa mga bundok, mahirap magtayo ng mga daungan."
entailment,"Ang kalapit na mga lansangan ng Mallorca, Valencia, at Provena ay umaapaw din sa kawili - wiling mga tindahan.",Kawili - wili ang mga tindahan sa kalapit na mga lansangan.
entailment,Ang mga tambakan ng basura sa kasaysayan ay nakakalatan ng mga kagibaan.,Ang ebidensiya ay ang pagkawasak sa gitna ng mga basura sa kasaysayan.
entailment,"Itali sila sa layag, Jeremy, sinabi niya nang tahimik.",Siya'y nagsalita na may malumanay na tono.
entailment,"Ang buhay ay maaaring maging masalimuot, siya'y nagbuntong - hininga.",Nagbitiw siya.
entailment,"Ibinalik namin ang 58% ng perang iyon sa benta ng tiket, iniiwan ang 32% upang kunin mula sa mga donasyon at mga regalo mula sa mga kaibigan na gaya ng iyong sarili.",Ang karamihan ng salaping iyan ay mula sa benta ng tiket.
entailment,Ang kaugnayan sa pagitan ng limitadong bansa at ng walang - katulad na pagkakapantay - pantay ay may balintunang pahiwatig.,Hindi naaabot ng bansa ang buong potensiyal nito.
entailment,"Habang ang mga resulta ng pagsubok para sa pisikal na paghahanap ay lumagpas sa pambansang average, ang parehong metal detector at X-ray na resulta ay mas mababa sa average.",Ang resulta ng detektor ng metal ay mababa sa pambansang katamtaman.
entailment,"Nalaman ko na ito ay isang eruplanong U2 subalit hindi namin malaman, hindi namin masabi kahit isang salita kung ano ito; wala sa aming mga asawa, mga bata o sinuman.",Hindi kami pinayagang mag - usap tungkol sa U2.
entailment,Ang gayunding kapritsol na katangian ng pagpapakahulugan ay hindi kapani - paniwala.,Ang mga kahulugan ay napakabango rin.
entailment,"Nang maglaon ay humawak ito ng mga hukuman ng batas, at ibinigay rito ang katarungan.",Nagkaroon ito ng hukuman na ginanap doon.
entailment,"Hindi siya nahirapang bumangon, kahit na nang si Panginoong Julian, na sumusunod sa katutubong ugali ng mas mahusay na pagpaparami, ay magpakita sa kaniya ng halimbawa.","Si Panginoong Julian ay sumikat, na nagpapakita ng magandang asal, ngunit hindi siya nag-abala sa pagtayo."
entailment,"Ginagawa nitong mas mahirap na salakayin nang matagumpay ang mga target, at hinahadlangan nito ang mga pagsalakay sa pamamagitan ng paggawang mas malamang na mahuli ang mga ito.",Ginagawa nila ang mga target na mas mahirap para sa kanila na gumawa ng mga huli na mas madalas mangyari.
entailment,ay nabasa mo na ang The Firm,Nabasa mo ba ang The Firm?
entailment,"Ang mga pagtatantiya na hinango mula sa long-term exposure studies, na siyang pangunahing dahilan ng malaking bahagi ng mga benepisyo sa Base Estimate, ay hindi apektado.",Ang mga tantiya ay tungkol sa long-term exposure.
entailment,Oh ito ay Snake River oh Snake River na may maraming ahas dito,Ang Ilog Ahas ay punô ng mga ahas.
entailment,"Iyan ay maaaring maging aming control tower, iminungkahi niya kay Vance, itinuturo ang isang sulok sa pamamagitan ng isang istante ng aklat.",May nakikipag - usap kay Vance.
entailment,Maaaring kabilang dito ang di - inaasahang mga pagkakataon upang mapasulong ang pag - aaral ng estudyante at ng pakultad sa pamamagitan ng pag - aanyaya sa pantanging mga bisita at mga iskolar sa kampus kapag sila ay nasa estado.,Ang mga estudyante ay maaaring makinabang sa mga pagdalaw sa kampus.
entailment,Maraming wika ang may ganitong pag - aalinlangan.,Ang pag - aalinlangang ito ay totoo tungkol sa karamihan ng mga wika.
entailment,"Sa tulang ito, si Joaquan ay namumuhay at tumatakas sa isang barko patungong Mexico o Timog Amerika, at ang katawan na pinugutan ng ulo ay sa katunayan yaong sa kaniyang matalik na kaibigang si Ramen.",Ang bangkay ay pag-aari ni Ramen.
entailment,"Karagdagan pa, iilang administrasyon sa koreo ang nagbabayad sa kanilang mga empleado ng malaking halaga ng sahod na gaya ng ibinabayad ng U.S.",Mas malaki ang ibinabayad ng US sa mga empleyado ng koreo kaysa sa karamihan ng mga bansa.
entailment,"Ikalawa, ang ED ay isang mabilis-paced na kapaligiran kung saan ang mga provider ay hindi madaling makahanap ng panahon upang magsagawa ng maikling mga interbensiyon ng alkohol, kahit na mayroon silang pagsasanay, kasanayan, at pagnanais na gawin ito.",Ang mga bagay ay talagang mabilis na kumikilos sa ED.
entailment,"Kung ikaw ay may mga tanong o mungkahi, pakisuyong tawagan mo ang aking sarili (924-5471) o Bob Lovell (274-0622) ngayon.",Masasagot ni Bob Lovell ang mga tanong.
entailment,Bukod sa i marahil ay titingin sa isang bagay na uh marahil sa isang V anim,Iniisip kong tingnan ang isang V6.
entailment,"Kapag humihila ako, kapag hinihila niya ang kulandong upang ilabas ko siya, itinuturo niya ang dalawang instrumento sa kaliwang panig ng eruplano na aktuwal na natunaw sa panahon ng paglipad.",May mga instrumento sa eroplano na natunaw.
entailment,".., ngunit sa ikalawang pagkakataon ay naipit siya sa gitna ng dalawang magkaibigan.","Sa ikalawang pagkakataon, tatlong tao ang nasasangkot sa sagupaang iyon."
entailment,"Pero alam ko na sa ilang lugar sa kabukiran, hindi ganoon kabuti ang mga ito",Ang mga ito ay hindi masyadong mabuti sa mga lalawigan.
entailment,"Mula kailan mo iniutos sa pangunahing kubyerta, Ogle? kinuha ko ang aking utos mula sa Kapitan.",Tinangka ni Ogle na magbigay ng utos na para bang siya ang Kapitan.
entailment,Pinili rin ng sistema ang mga pasahero nang ala - suwerte upang tumanggap ng karagdagang pagsusuri sa seguridad.,Ang ilang pasahero ay mas sinusuri nang husto sa pamamagitan ng seguridad.
entailment,Ito ang legal na pag - uulat ng mga karapatan ni Hukom Anthony Kennedy na tinatanggap ng mga estado.,Kennedy ay pabor sa mga karapatan ng estado.
entailment,Nagkaroon ng diwa na ang estado ay ma-outsource taktikal na mga tungkulin tulad ng pagtulong sa mga desks at mainframe management.,Nahigitan ng estado ang mga bagay tulad ng pagtulong sa mga desk at pangangasiwa ng mainframe.
entailment,Lumampas ka pa sa mga tanawing ito sa House of the Seven Gables ni Nathaniel Hawthorne.,Marami pang dapat makita.
entailment,"Ipinagtanggol, at ipinagtanggol pa rin ng Estados Unidos, ang mga Muslim laban sa mga maniniil at kriminal sa Somalia, Bosnia, Kosovo, Afghanistan, at Iraq.","Kung minsan, ang mga Muslim sa Somalia ay pinagbabantaan ng mga maniniil."
entailment,para bang lalo lamang itong lumalala,Waring ito'y lumulubha.
entailment,"Hanapin ang konsekwensiya, sentimyento, ironiya (na may hiwalay na mga pagpipilian para sa sinasadya at hindi sinasadya), pamumuwersa, obhektibismo, at punsiyon;",Ang ironiya ay nahahati sa mga subcategorya.
entailment,Ang ibig sabihin ng Limpiar ay linisin at ang limpa ay katulad ng barrida.,Ang salitang nangangahulugang linisin ay Limpiar.
entailment,At minsang makapasok ka na sa lahat ng bagay ay maaari ka nang magpatuloy mula roon.,Maaari kang magpatuloy pagkatapos mong pumasok sa lahat ng bagay.
entailment,"Mas Kabisera sa pag-aalsa sa mga nasirang relasyon sa pagitan ng British Telecom at MCI, WorldCom outbid BT sa pamamagitan ng pag-aalok ng $30 bilyon para sa MCI.",Ang WorldCom ay nasa isang digmaan laban sa BT.
entailment,Masusumpungan mo ang Brehan Museum (inialay sa Art Deco at Art Nouveau) sa isang dating kuwartel ng impanteriya sa tapat ng museo ng Ehipto.,Malapit ang museo sa museo ng Ehipto.
entailment,Ang ginagawa mo ay nagiging isang dune.,Binabago nila ang mga salita.
entailment,"Pagkatapos ay ipaalam sa kanila na kung sisikapin nilang hadlangan ang ating paglalayag dito, isasampay muna natin ang doxy at makikipaglaban tayo para rito.","Sisikapin nating labanan ito, minsang magsimula tayong maglayag."
entailment,at maaari itong magpatuloy sa loob ng sampung dalawampung taon i ay mag-isip na ito ay medyo katawa-tawa,Sa palagay ko ito'y maaaring tumagal nang gayon katagal.
entailment,"Sa shingle sa likod ng zawn ay nakahiga ang isang bilog na itim na kotse at isang matingkad na kulay rosas na boya sa pangingisda, maliliit na gaya ng mga laruan sa malalaking bato.","Maliit lamang ang kotse at ang boya sa pangingisda, kung ihahambing sa malalaking bato."
entailment,"Sa kabaligtaran, ang epekto ng lakas ng kuryente ay mas malaki sa E.U. kaysa sa Pransiya sapagkat ang E.U. ay may mas mababang mga tirahan sa koreo at mas maraming iba't ibang tomo.",Mas malakas ang epekto nito sa Estados Unidos.
entailment,Ang kanyang mga pangunahing tauhan ay nagbahagi ng napakakaunting impormasyon sa National Security Council at sa natitirang bahagi ng pambansang security community.,Ibinahagi ng kaniyang mga kawani ang ilang impormasyon sa pambansang pamayanang panseguridad.
