gold_label,sentence1,sentence2
entailment,"Sa totoo lang, ang salitang quark ay nasa OED bilang isang pandiwa na nangangahulugang 'kokak,' na may mga pagtukoy noong ika-19 na siglo sa mga palaka, uwak, at tagak.",Ang salitang quark ay nakalista sa mga diksyunaryo bilang isang pandiwa na binibigyang kahulugan bilang ang tunog ng kokak na ginagawa ng mga palaka.
entailment,"Lalaki talaga ito, aalisin tayo sa ating mga kama at hindi na tayo iuuwi pa (Nobyembre 1974).",Inalis sila sa kanilang mga kama.
entailment,"Hindi si Bishop mismo, sabi ni Wolverstone, ang nasa pagitan ng tanong at paggigiit.",Nagtanong si Wolverstone ng isang bagay na nagpakita ng kaniyang pagiging mapamilit sa iba.
entailment,"Ito ay isang kurba ng demand, na nakabatay sa limitasyon na ang diskwento ay mananatiling pareho, at sa ilalim nito ay walang mga mailer ang lilipat sa workshared.",Ang kurba ng demand ay nakadepende sa pagiging pareho ng diskwento.
entailment,"Ang (dba), isang kawanggawa, puro boluntaryo, at hindi pangkalakal na organisasyong pangmiyembro, ay nagbibigay ng libreng impormasyon at tulong tungkol sa sariling trabaho at negosyo sa mga indibidwal na may kapansanan na masigasig sa negosyo, at para sa mga propesyonal sa bokasyonal na rehabilitasyon, pagpapayo sa karera at negosyo.",Ito ay pinamumunuan ng mga boluntaryo.
entailment,"""Tatawagan kita ulit maya-maya,"" sabi niya.",Sabi niya babalikan niya ang tawag.
entailment,"Dapat ko ba siyang tulungan sa kaniyang takdang-aralin, at kung gayon, paano ko ito dapat gawin?",Dapat kong tanungin ang sarili ko kung paano ko siya matutulungan sa takdang-aralin.
entailment,"Sa kabanata 5, inilarawan namin ang mga paglalakbay nina Nawaf al Hazmi, Khalid al Mihdhar, at iba pa sa Timog-Silangang Asya noong Enero 2000 sa unang bahagi ng operasyon ng mga eroplano.",Naglakbay si Nawaf al Hazmi noong Enero 2000.
entailment,"Sinuri at pinag-aaralan ni John Burke (Alabama) ang iba pang mga kontemporaryong salaysay at natuklasan na ang kay Boswell ay hindi lamang ang pinakatumpak kundi ginagamit din niya ito upang ipakita ang karakter ni Johnson, samantalang ang iba ay nagtitinda lamang ng tsismis tungkol sa panitikan.",Sinusuri ni John Burke ang mga account.
entailment,"Mas marami pang mga pagkakataon sa sining at kultura ang umiiral sa Indianapolis, ngunit wala nang mas maganda kaysa sa Civic Theatre.",Ang Civic Theater ay nasa Indianapolis.
entailment,1) Pagtaas ng paggamit ng mga alternatibong paraan ng komunikasyon,Ang iba pang mga paraan ng komunikasyon ay nagiging mas popular.
entailment,"Halimbawa, noong 1983, ang trust fund ng Old-Age and Survivors Insurance ay humiram mula sa mga trust fund ng Disability Insurance and Hospital Insurance.",Kailangang humiram ng pera ang trust fund.
entailment,"Ah, hindi, pero mayroon silang mga karera ng kabayo sa dayami sa Oaklawn tracks.",May mga karera ng kabayo para sa dayami sa mga riles ng kabayo sa Oaklawn.
entailment,Hindi ka sigurado kung malinaw sa iyo kung kaninong panig ka.,Hindi namin alam kung sino ang sinusuportahan mo.
entailment,"Bandang 10:15, kinumpirma ng Chief of Department ng FDNY at ng Chief of Safety, na bumalik sa West Street mula sa parking garage, na gumuho na ang South Tower.",Gumuho ang South Tower bago mag-10:15.
entailment,"oo, isang grupo na may espesyal na interes",Interesado ang grupo sa bagay na ito.
entailment,"Siyempre, tinanong nila ako kung bakit ako pumunta roon.",Tinanong nila ako kung bakit ako pumunta doon.
entailment,Ang mga instrumentong ito na tinutugtog nang sama-sama ay bumubuo sa pangunahing orkestra para sa ilang sikat na genre ng musika.,Ang orkestra ay binubuo ng mga instrumentong nabanggit kanina.
entailment,"Mas malapit sa Syntagma, sa Koloktroni Square, ay ang National Historical Museum na may koleksyon ng mga artifact na nagmula pa noong panahon pagkatapos ng Klasiko.",Ang Pambansang Museong Pangkasaysayan ay maraming artifact mula sa panahon pagkatapos ng Klasiko.
entailment,"Inalis ng CIA ang mga dokumento mula sa pelikula, at dinala sila sa United Nations kinabukasan.",Dinala ng CIA ang pelikula sa UN.
entailment,"Pero, isipin mo.",Ito ay isang bagay na dapat pag-isipan.
entailment,Pinagsama-sama ang mga sistema ng yamang-tao at mabilis na tinukoy ang mga bagong istruktura ng korporasyon upang matiyak ang patuloy na suporta sa pinalawak na base ng mga customer.,Nabuo ang mga istrukturang korporasyon.
entailment,"Sa San Antonio, ang pagtatanghal ng Los Pastores sa Simbahan ng Our Lady of Guadalupe ay nagpapatuloy simula pa noong 1913.",Natigil ang pagtatanghal noong 1987.
entailment,"Siyempre, kung hindi natin malulutas ang ating mga napiling paraan upang mabuhay, tayo ay mamamatay.","Kailangan nating alamin kung paano tayo kikita, para mabuhay."
entailment,"eksakto, isa itong aktibong estado, hindi ito isang bagay na alam mong pasibo mong makakasama at asahan na makakagawa ng anumang mabuti, sa palagay ko talaga ay hindi.",Sa tingin ko kailangan mong maging dedikado dito para magawa mo nang maayos.
entailment,Hindi ako magugulat sa sinabi ni Wolverstone.,May sinabi si Wolverstone na hindi makakapagpagalit sa iyo.
entailment,"Para sa taong piskal na ito at sa susunod, kinakailangang tanggapin ng paaralan ng abogasya ang mga pagbawas sa paglalaan nito ng estado at pagtaas ng mga gastos sa kalusugan na may kabuuang mahigit $400,000.",Kailangang harapin ng paaralan ng abogasya ang mga pagbawas sa badyet.
entailment,"Ulat ng paniktik, interogasyon sa detenido, Disyembre 2, 2001.",Isang detenido ang ininteroga.
entailment,"""Nasa loob sila ng saklaw,"" sigaw ni Ogle.",Sinabi ni Ogle na maaabot sila.
entailment,"Ang huling pangungusap. Siyempre, ipinapalagay namin na hindi mo pa naisumite ang sanaysay na ito sa ibang lugar.",Ipinapalagay namin na hindi mo ipinakita ang sanaysay na ito sa iba.
entailment,Sa tingin ko kaya ko naaalala iyon.,Kaya siguro ko naalala 'yun.
entailment,"Napaka-eksakto ng akustika sa loob ng libingan, pinalalaki ang tunog ng papalapit mong mga kapwa bisita.",Pinapalakas ng akustika ang mga bagay-bagay.
entailment,"Sa silangan lamang ng terminal ng Star Ferry, mapupunta ka sa City Hall.",Malapit ang City Hall sa terminal ng lantsa.
entailment,"Gayunpaman, kaya natapos ko ang pag-uwi ng 6:30 ngayon at iyon ang araw ko.",Wala naman akong ginawang importante pagkatapos ng 6:30 ngayon.
entailment,"Para sa kinikilalang komunidad ng mga bansa, ang pagkakapantay-pantay,' sabihin na natin, hinggil sa mga karapatan sa pagboto sa Pangkalahatang Asamblea ng mga Nagkakaisang Bansa' ay nagiging isang pamantayang madaling ipatupad.",May mga karapatan sa pagboto.
entailment,Wala akong sapat na impormasyon.,Kailangan kong mangalap ng karagdagang impormasyon tungkol sa bagay na ito.
entailment,Walang indikasyon na sina Atta at Shehhi ay nakatanggap ng anumang karagdagang pagsasanay sa paglipad noong Hunyo.,Hindi namin pinaghihinalaan na nagpatuloy sina Atta at Shehhi sa pagsasanay sa paglipad noong Hunyo.
entailment,"Ang mga espesyal na kupon ay agresibong ipinamamahagi sa mga dalampasigan sa araw, sa pag-asang maakit ang pinakamalaking pulutong sa gabing iyon.","May mga kupon na ipinamimigay sa dalampasigan, umaasang makaakit ng mga mamimili sa gabi."
entailment,sige at masarap ba ang lasagna nila?,Ang sarap ng lasagna nila.
entailment,Bisitahin din ang Star Computer City sa Star House malapit sa terminal ng Star Ferry.,Matatagpuan ang Computer City sa Star House.
entailment,Ang paglago ng ekonomiya ay bahagi at mahalagang bahagi ng pagkamalikhain ng sansinukob sa kabuuan.,Hindi maaaring ihiwalay ng isa ang paglago ng ekonomiya mula sa sansinukob.
entailment,Nahirapang Maghanap ng Patunay na Idinirek ni Bin Laden ang mga Pag-atake.,Mahirap patunayan na si Bin Laden ang may pananagutan.
entailment,"' Kapansin-pansin na ang anomalyang ito ay nagpapatuloy pa rin, kahit na sa maraming modernong sanggunian.",Ang anomalya na ito ay umiiral pa rin ngayon tulad ng dati.
entailment,"Walang duda, ang pangunahing atraksyon ng lungsod ay ang maraming makasaysayang gusali nito.",Maraming mga makasaysayang gusali na kawili-wili.
entailment,Mahalagang makarinig kami mula sa iyo sa huling pangangalap ng pondo ngayong season.,"Ito na ang huling donation drive natin ngayong season, kaya kailangan namin ang tulong ninyo!"
entailment,"Umakyat si Pedro sa trono, bagama't nagpatuloy ang armadong pakikibaka nang ilang buwan at ang nagbabadyang kapaitan pagkaraan ng ilang panahon.",Ang digmaan ay tumagal nang ilang buwan.
entailment,"19 Kung ipagpapalagay na apat na buwan ng trabaho bago ang paggawad ng kontrata, isang kabuuang lumipas na 13 buwan ang kakailanganin upang mai-retrofit ang 675 MWe boiler na ito.",Inabot ng 13 buwan sa kabuuan ang pagsasaayos ng boiler.
entailment,"Ang nagsimula bilang isang grupo ng mga aktor na naglilibot noong 1973 na tumugtog sa mga estudyante sa mga lungsod tulad ng Gary, Elkhart at Terre Haute, ang programang pang-edukasyon ng IRT ngayon ay",Ang ilang aktor ay naglibot sa Indiana noong 1973.
entailment,Ang isang paraan upang mahanap ang sagot ay magsimula sa ibang... Magkano ang halaga ng impormasyon ni Ames sa mga Sobyet?,Maaaring mayroong higit sa isang paraan upang mahanap ang sagot.
entailment,"Ang mga tagasalin ng King James Bible ay isinasalin ang Bibliya para sa mga Kristiyanong mambabasa; para sa kanila, ang Bibliya ay binubuo ng Lumang Tipan at Bagong Tipan.",Ang King James Bible ay naglalaman ng parehong Luma at Bagong Tipan.
entailment,"""Kayo po si Lord Julian Wade, naiintindihan ko,"" ang masungit niyang pagbati.",Malugod na tinanggap ni Lord Julian Wade ang iba sa paraang maituturing na magaspang.
entailment,Ang lahat ng siyam na ahensyang tumutugon ay nag-uulat ng pakikilahok sa isang,Mayroong siyam na ahensya na tumugon nang positibo na sila ay lumahok.
entailment,nagmamalasakit sa kung paano nakakaapekto ang pambansang balita sa lokal na lugar,Nag-aalala tungkol sa mga lokal na lugar na maaapektuhan ng mga pambansang balita.
entailment,Huwag mong isipin na tinatanggap ko ito nang kusa.,Hindi ko ito tinatanggap nang kusa.
entailment,"Nang matukoy na ang pag-atake ay may kaugnayan sa al Qaeda, ang responsibilidad ay inilipat sa New York Field Office.",Hinawakan ito ng New York Field Office nang magdesisyon silang sangkot ang al Qaeda.
entailment,Matinding tinamaan ng Great Depression ang California.,Talagang naapektuhan ang California ng masamang ekonomiya.
entailment,Ang matingkad na asul na alpombra ay may nakaukit na isang buong kulay na Selyo ng Pangulo na napapalibutan ng limampung puting bituin.,Ang alpombra ay may tatak ng Selyo ng Pangulo.
entailment,"I-tag mo sila o kahit ano pa man na ikaw ang gagawa ng lahat nang mag-isa, sila ang magsasabi sa iyo kung ano ang gagawin pero ikaw mismo ang gagawa.","Pagkatapos nilang sabihin sa iyo kung ano ang gagawin, ikaw na ang bahala at ikaw na ang gagawa."
entailment,"Sa katunayan, bahagi ng kailangan natin ay isang paraan ng paglalarawan ng organisasyon ng mga totoong proseso sa mundo ng nonequilibrium.",Kailangan nating lagyan ng label ang organisasyon.
entailment,At paano nga ba tinawag na Kermit ang isang malamig at hindi makataong bagay tulad ng telecommunications protocol para sa paglilipat ng mga file sa pagitan ng isang mainframe at isang microcomputer?,Ang Kermit ay ang pangalan para sa isang partikular na uri ng protokol ng telekomunikasyon.
entailment,Walang pagkakaiba sa pagitan ng mga nakababata at nakatatandang kaklase sa mga marka ng achievement test.,Ang mga bata at matatandang kaklase ay nagkakaroon ng parehong resulta sa mga pagsusulit.
entailment,"Hinanap niya ang ginhawa sa isang pila sa nakabukas na pahina sa harap niya: levius fit patientia quicquid corrigere est nefas. Hinanap ko ito, ngunit halos hindi ko ito natagpuan.",May banyagang lengguwahe sa mga pahinang nasa harap niya.
entailment,"Kaya nang sabihin nila sa kanya na kailangan niyang umuwi kasama ang lalaking ito, sabi niya, ""Samahan mo ba siyang umuwi?""",Sinabihan nila siyang umalis kasama ang lalaki.
entailment,eksakto at labis akong natuwa hanggang sa sinabi niya sa akin ang kumpanyang kinabibilangan niya,Pinapagaan niya ang loob ko hanggang sa nalaman ko kung sino ang kasama niya.
entailment,"Ang pinakabagong kontratang iginawad sa Virginia ay nagsampa ng kaso laban sa Gratin para ihinto ang konstruksyon dahil hindi ito makatarungang nakuha o isang bagay na katulad niyan, alam mo na.",Ang mga kontrata ay naging napakagulo.
entailment,"Si Pitt, na nanood ng eksena mula sa quarter-deck rail, ay nagsabi sa atin na ang kanyang kamahalan ay kasingseryoso ng isang pari na binibitay.",Nasaksihan ni Pitt kung gaano kaseryoso ang kanyang kamahalan sa eksena.
entailment,Naglakbay siya sa Pakistan ngunit nabalisa nang tanungin kung nakapaglakbay na ba siya sa mga kalapit na bansa noong nasa Pakistan siya (Pakistan ang karaniwang ruta papunta sa mga training camp sa Afghanistan).,Hindi naman pangkaraniwan para sa mga terorista na maglakbay sa Pakistan patungong Afghanistan.
entailment,"Ang mga korona ng laurel, na sumisimbolo sa tagumpay, at mga sanga ng olibo na sumisimbolo sa kapayapaan, ay nagpapalamuti rin sa gilid ng alpombra kasama ang mga dahon ng acanthus.","Ang mga korona ng laurel, mga sanga ng olibo, at mga dahon ng acanthus ay nasa gilid ng alpombra."
entailment,"Ang wikang Ingles ay nabibigatan na ng mga kakaibang salitang hindi dapat kailanman pinansin, at dapat na kahit ngayon ay alisin na sa isipan.",Maraming mga salitang Ingles na dapat tanggalin sa wika.
entailment,Ayokong pumunta sa Third SS o Third Strategic Support Squadron.,Ayokong maging bahagi ng Ikatlong SS.
entailment,"Isinama nila si Joe, at sabi ng Lola ko, napakalungkot daw ng panahon sa bahay dahil, alam mo na, nami-miss ng lahat si Joe at hindi nila alam ang gagawin.",Lahat ng tao sa bahay ay nalulungkot dahil sa sobrang miss nila si Joe.
entailment,Idadagdag mo ba ang mga pangarap mo sa mga pangarap namin?,Magiging bahagi na rin ba ng mga pangarap natin ang mga pangarap mo?
entailment,"Kung gayon, maaaring mahikayat silang bilhin ang edisyong ito dahil naglalaman ito ng 55 pahina ng mga salita, kahulugan, at mga sitasyon na hindi pa nailathala noon.",Maraming mga bagong salita ang aklat na ito na hindi pa nailathala noon.
entailment,"Ang Singel ay dating panlabas na harang para sa lungsod noong medyebal na panahon, ngunit habang lumalawak ang lungsod, pinalaki rin ito ng Herengracht (Kanal ng Ginoo), Keizersgracht (Kanal ng Emperador), at Prinsengracht (Kanal ng mga Prinsipe).",Si Singel ay isang panlabas na harang.
entailment,"Ang Miramar, isang kaaya-ayang residential quarter na may magagandang tahanan para sa pamilya, ay nakikinabang sa lokasyon nito sa tabi ng Isla Grande commuter airport.",May magagandang bahay ang Miramar.
entailment,"Kaugnay nito, ang bagay ay dapat nasa makina nang ilang minuto, pagkatapos ay makina nang ilang minuto, at iba pa.",Ang bagay ay dapat nasa makina nang higit sa isang segundo.
entailment,Ang paggamit ng teknolohiya ay maaaring makabawas sa oras na kailangan ng mga tagapagbigay ng serbisyo at kawani upang personal na makapagbigay ng mga serbisyo sa screening at interbensyon at mai-target ang mga pasyenteng maaaring makinabang mula sa maiikling mensahe ng interbensyon.,Maaaring mabawasan ng teknolohiya kung gaano katagal kailangang i-screen ng mga provider at kawani ang mga tao.
entailment,"Sa madaling salita, kapag tumaas ang halaga ng mga kasalukuyang ari-arian ng mga sambahayan, mas kaunti ang maaaring ipon ng mga tao mula sa kasalukuyang kita at makamit pa rin ang kanilang target na kita mula sa kayamanan.",Ang pagtaas ng halaga sa mga kasalukuyang asset ay maaaring magpababa sa halaga ng kinakailangang ipon mula sa kita.
entailment,Kaya inabot ako ng mga isa hanggang dalawang oras para lang mahanap ang kailangan ko.,Natagalan ako bago ko ito nahanap.
entailment,oo mayroon akong credit union,Mayroon akong credit union na pinapasukan.
entailment,"Siyempre, maraming elegante at mapang-akit na mga eksena ang nagaganap sa mga yate.",Ang mga yate ay ginagamit bilang tagpuan para sa maraming eleganteng eksena.
entailment,Ang analyst ng CTC na bumalangkas ng briefing ay gumamit ng mga ulat sa nakalipas na apat na taon.,Gumamit ang analyst ng maraming ulat upang isulat ang dokumento.
entailment,"Halimbawa, sa GGD, isang pag-aaral sa disenyo ang isinagawa bilang isang hiwalay na trabaho, na nagtapos",Isang pag-aaral sa disenyo ang isinagawa nang hiwalay.
entailment,Ang magagandang koneksyon na nabubuo araw-araw ay naging posible sa pamamagitan ng suporta ng mga organisasyong tulad ng sa inyo para sa mga operasyon ng Samahan!,Ang mga organisasyong tulad ng sa inyo ang tumutulong sa pagbuo ng magagandang koneksyon araw-araw.
entailment,"Tinuturuan nila tayo na maging matatag, matiyaga, at maparaan.","Ang pagiging matatag, walang humpay, at maparaan ay mga kasanayang maaaring ituro."
entailment,Inulit ng ibang mga tagapayo ang pag-aalalang ito.,Ang pag-aalalang ito ay ibinabahagi ng ilang iba't ibang tagapayo.
entailment,"Ang templo ni Ramses II ay isa sa mga pinakamatagal na imahe ng Ehipto at kahit na maaaring nakita mo na ang mga ito sa mga litrato, ang mga ito ay tunay na nakamamanghang sa katotohanan.",Ang templo ay nasa Templo ni Ramses II.
entailment,"Ang Kuala Perlis, sa timog ng kabisera ng estado, ang Kangar, ang siyang destinasyon ng mga turistang bumiyahe sakay ng ferry patungong Langkawi na wala pang isang oras ang layo.",Nasa timog ang Kuala Perlis.
entailment,Ang matarik na bundok ng Serra de Tramuntana ay bumababa sa dagat nang napakatarik dito kaya kakaunti ang mga daanan at iisa lamang ang daungan at daungan na may anumang laki sa baybayin.,Pinahihirapan ng mga bundok ang pagtatayo ng mga daungan.
entailment,"Ang mga kalapit na kalye ng Mallorca, Valencia, at Provenaa ay umaapaw din sa mga kawili-wiling tindahan.",Kawili-wili ang mga tindahan sa mga kalapit na kalye.
entailment,Ang mga bakuran ng basura ng kasaysayan ay puno ng mga labi.,Ang ebidensya ay ang mga labi sa mga junk yard ng kasaysayan.
entailment,"""Utusan mo silang maglayag, Jeremy,"" mahina niyang sabi.",Nagsalita siya gamit ang malumanay na tono.
entailment,"""Ang buhay ay maaaring maging napakakumplikado,"" buntong-hininga niya.",Naglabas siya ng senyales ng pagsuko.
entailment,"Nababawi namin ang 58% ng perang iyan sa mga benta ng tiket, at ang natitirang 32% ay galing sa mga donasyon at regalo mula sa mga kaibigang tulad mo.",Karamihan sa perang iyan ay galing sa benta ng tiket.
entailment,Ang koneksyon sa pagitan ng limitadong bansa at ng walang hangganang pagkakapantay-pantay ay may mga paradoks na kahulugan.,Hindi pa naaabot ng bansa ang buong potensyal nito.
entailment,"Bagama't ang mga resulta ng pagsusuri para sa pisikal na paghahanap ay lumampas sa pambansang average, ang mga resulta ng metal detector at X-ray ay parehong mas mababa sa average.",Ang mga resulta ng metal detector ay mas mababa sa pambansang average.
entailment,"Nalaman naming isa itong U2 aircraft pero wala kaming masabi, wala kaming masabi kahit isa kung ano iyon; wala kaming masabi sa aming mga asawa, anak, o kahit kanino.",Hindi kami pinayagang pag-usapan ang tungkol sa U2.
entailment,Ang pantay na kakaiba at kakaibang katangian ng mga kahulugan ay hindi kayang ilarawan.,Ang mga kahulugan ay tila kakaiba rin.
entailment,"Kalaunan ay nagdaos ito ng mga hukuman, at dito naipatupad ang hustisya.",Doon na ginanap ang korte.
entailment,"Hindi siya nahirapang bumangon, kahit na ipinakita sa kanya ni Lord Julian ang halimbawa, na sumusunod sa likas na ugali ng mas pinong pag-aanak.","Tumayo si Ginoong Julian, nagpapakita ng mabuting asal, ngunit hindi siya nag-abalang tumayo."
entailment,"Pinahihirapan nilang matagumpay na atakehin ang mga target, at pinipigilan nila ang mga pag-atake sa pamamagitan ng pagpapadali sa paghuli.",Ginagawa nilang mas mahirap ang mga target mismo kaya naman mas madalas nilang nagagawa ang mga paghuli.
entailment,Nabasa mo na ba ang The Firm?,Nabasa mo ba ang The Firm?
entailment,"Ang mga pagtatantya na nagmula sa mga pangmatagalang pag-aaral sa pagkakalantad, na bumubuo sa malaking bahagi ng mga benepisyo sa Base Estimate, ay hindi maaapektuhan.",Ang mga pagtatantya ay tumatalakay sa pangmatagalang pagkakalantad.
entailment,"Ah, Ilog Ahas pala iyon, oh Ilog Ahas na maraming ahas doon",Ang Ilog Snake ay puno ng mga ahas.
entailment,"""Puwede 'yang control tower natin,"" mungkahi niya kay Vance, habang nakaturo sa isang sulok malapit sa bookshelf.",May kausap si Vance.
entailment,Maaaring kabilang dito ang mga hindi inaasahang pagkakataon upang mapahusay ang pagkatuto ng mga estudyante at guro sa pamamagitan ng pag-imbita ng mga espesyal na bisita at iskolar sa kampus kapag sila ay nasa estado.,Makikinabang ang mga estudyante sa mga pagbisita sa kampus.
entailment,Maraming wika ang may ganitong kalabuan.,Totoo ang kalabuang ito sa karamihan ng mga wika.
entailment,"Sa tulang ito, si Joaquan ay naninirahan at tumakas sakay ng isang barko patungong Mexico o Timog Amerika, at ang bangkay na pinugutan ng ulo ay sa katunayan ng kanyang mabuting kaibigang si Ramen.",Ang bangkay ay pagmamay-ari ng Ramen.
entailment,"Bukod pa rito, kakaunti lamang sa mga administrasyon ng koreo ang nagbabayad sa kanilang mga empleyado ng kasinglaking premium ng sahod gaya ng ginagawa ng U.S.",Mas mataas ang sweldo ng mga empleyado ng koreo sa US kaysa sa karamihan ng mga bansa.
entailment,"Pangalawa, ang ED ay isang mabilis na kapaligiran kung saan ang mga tagapagbigay ng serbisyo ay hindi madaling makahanap ng oras upang magsagawa ng maiikling interbensyon sa alkohol, kahit na mayroon silang pagsasanay, kasanayan, at pagnanais na gawin ito.",Ang bilis talaga ng mga pangyayari sa ED.
entailment,"Kung mayroon kayong mga katanungan o mungkahi, mangyaring tawagan ang aking sarili (924-5471) o si Bob Lovell (274-0622) ngayon.",Masasagot ni Bob Lovell ang mga tanong.
entailment,"bukod pa riyan, malamang titingnan ko ang isang bagay, uh, marahil isang V six",Iniisip kong tumingin ng V6.
entailment,"Kapag hinihila ko, kapag hinihila niya ang canopy para masimulan ko siyang ilabas, itinuturo niya ang dalawang instrumento sa kaliwang bahagi ng eroplano na natunaw na pala habang nasa byahe.",May mga instrumento sa loob ng eroplano na natunaw.
entailment,".., ngunit sa pangalawang pagkakataon ng engkwentro ay naipit siya sa gitna ng dalawang magkaibigan.","Sa pangalawang pagkakataon, ang engkwentro ay kinasangkutan ng tatlong tao."
entailment,"pero alam ko na sa ilan, alam ko sa maraming rural na lugar, hindi sila ganoon kagaling.",Hindi sila gaanong magaling sa mga rural na lugar.
entailment,"Kailan ka pa nangunguna sa main deck, Ogle? Ang Kapitan ang kumukuha ng utos ko.",Sinubukan ni Ogle na magbigay ng mga utos na parang siya ang Kapitan.
entailment,Random din ang pagpili ng sistema ng mga pasahero upang makatanggap ng karagdagang pagsusuri sa seguridad.,Ang ilang pasahero ay mas masusing sinusuri ng mga security.
entailment,Ito ang legal na saligan ng nostalhik na pagyakap ni Hukom Anthony Kennedy sa mga karapatan ng mga estado.,Pinapaboran ni Kennedy ang mga karapatan ng mga estado.
entailment,Makatuwiran para sa estado na i-outsource ang mga taktikal na tungkulin tulad ng mga help desk at pamamahala ng mainframe.,Ipinagkatiwala ng estado ang mga gawain tulad ng mga help desk at pamamahala ng mainframe.
entailment,"Higit pa sa mga tanawing ito, pumunta sa House of the Seven Gables ni Nathaniel Hawthorne.",Marami pang magagandang tanawin ang makikita.
entailment,"Ipinagtanggol ng Estados Unidos, at ipinagtatanggol pa rin, ang mga Muslim laban sa mga tirano at kriminal sa Somalia, Bosnia, Kosovo, Afghanistan, at Iraq.",Ang mga Muslim sa Somalia ay minsang pinagbabantaan ng mga tirano.
entailment,"Parang lumalala lang ito nang husto, um",Parang lumalala na naman.
entailment,"Maghanap ng pagmamaliit, sentimentalidad, ironya (na may hiwalay na opsyon para sa intensyonal at hindi intensyonal), panlilinlang, obscurantismo, at mga pun;",Ang irony ay nahahati sa mga subkategorya.
entailment,Ang ibig sabihin ng Limpiar ay linisin at ang limpia ay katulad ng barrida.,Ang salitang nangangahulugang linisin ay Limpiar.
entailment,"At pagkatapos, kapag nailagay mo na ang lahat, maaari ka nang magpatuloy mula roon.",Maaari kang magpatuloy pagkatapos mong ilagay ang lahat.
entailment,"Sa pagsasamantala sa sirang ugnayan sa pagitan ng British Telecom at MCI, nalampasan ng WorldCom ang alok ng BT sa pamamagitan ng pag-aalok ng $30 bilyon para sa MCI.",Ang WorldCom ay nasa isang digmaan sa pag-bid laban sa BT.
entailment,Makikita mo ang Brehan Museum (na nakatuon sa Art Deco at Art Nouveau) sa isang dating kuwartel ng infantry sa tapat ng museo ng Ehipto.,Malapit ang museo sa museo ng Ehipto.
entailment,"Ang ibig sabihin ng ""What are you doing"" ay ""Manood ng buhangin"".",binabago nila ang mga salita.
entailment,"Pagkatapos, ipaalam sa kanila na kung susubukan nilang hadlangan ang ating paglalayag, ibibitin muna natin ang doxy at pagkatapos ay ipaglalaban natin ito.","Susubukan naming labanan ito, kapag nagsimula na kaming maglayag."
entailment,at maaari itong tumagal nang sampu at dalawampung taon sa palagay ko ay medyo katawa-tawa ito,"Sa tingin ko, nakakabaliw na kaya nitong magtagal nang ganito katagal."
entailment,"Sa ibabaw ng mga simento sa likuran ng zawn ay nakahiga ang isang gusot na itim na kotse at isang matingkad na kulay rosas na boya pang-ingisda, maliliit na parang mga laruan sa tabi ng mga malalaking bato.","Maliit lang ang kotse at ang boya pang-ingisda, kumpara sa mga malalaking bato."
entailment,"Sa kabaligtaran, mas malaki ang epekto ng volume sa U.S. kaysa sa France dahil mas mababa ang densidad ng koreo sa U.S. at mas malaking pagkakaiba-iba sa mga volume.",Mayroong mas malaking epekto ng volume sa Estados Unidos.
entailment,Kakaunti lamang ang impormasyong ibinahagi ng kanyang mga pangunahing tauhan sa National Security Council at sa iba pang bahagi ng komunidad ng pambansang seguridad.,Ibinahagi ng kanyang mga tauhan ang ilang impormasyon sa komunidad ng pambansang seguridad.
entailment,Ang presensya nina Bugsy Siegel at Kid Twist sa ating kamakailang kasaysayan ay hindi nangangahulugang tayo ay isang matitigas na tao.,Hindi porket bahagi na ng ating kasaysayan sina Bugsy Siegel at Kid Twist ay awtomatiko na tayong matapang.
entailment,Ang diwa ng liberalismo na laganap sa Europa ay naantala sa pag-abot sa Espanya.,Ang liberalismo ay hindi nakarating sa Espanya hanggang kalaunan.
entailment,"Sa tulong ng Microsoft Helpdesk, nalaman kong malamang na nakakonekta ang CD-ROM drive ko sa sound card ko at hindi sa IDE port, at sa gayon ay napigilan ang Linux.",Nagkakaproblema ako sa Linux.
entailment,"Ang mga epekto sa teknikal na gastos, dahil sa gawaing ginagawa ng isang partido na maaaring gumawa nito sa mas mataas na gastos, ay kinakalkula rin sa parehong paraan tulad ng dati.",Ang mga epekto sa teknikal na gastos ay kinakalkula sa isang paraan.
entailment,Iyon ay sa Bridgetown noong gabi ng pagsalakay ng mga Espanyol.,Ang pagsalakay ng mga Espanyol ay isinagawa sa gabi.
entailment,Ganito rin ang totoo sa diwa ng pagiging nasyonal.,Ganito rin ang naaangkop sa kahulugan ng pambansang pagkakakilanlan.
entailment,"Dahil sa kanilang naunawaang pansariling interes, sinuportahan nila ang bagong organisasyong ito, batid na makabubuti ito sa buong lungsod.",Sinuportahan nila ang organisasyon dahil alam nilang makakabuti ito sa lungsod.
entailment,"Tumahimik ka, Matandang Lobo! Tumahimik ka! saway ni Kapitan Blood sa kanya.",sigaw ni Kapitan Blood kay Matandang Lobo.
entailment,"Pero alam mo, sa maraming paraan, para siyang anak ng isang may-ari ng plantasyon dahil anak siya ng lalaking ito na nagmamay-ari ng maraming ari-arian.",Maraming ari-arian ang kanyang ama.
entailment,Kaya bakit gumagawa si Gates sa ganoong kabilis na bilis?,Hindi mabagal ang paggawa ng mga Gates.
