id,sentence1,sentence2,label,sentence_1_form,sentence_2_form
7346,"Gayunpaman, binatikos niya ang kampanya ng mga Konserbatibo, ""ang ilan sa mga maling representasyon ng kabilang kandidato ay hindi cricket.""","Gayunpaman, binatikos niya ang kabilang kampanya, ""ang ilan sa mga maling representasyon ng konserbatibong kandidato ay hindi tungkol sa cricket.""",0,0,0
3046,"Noong Abril 2011, iniwan ni Aa si Akari Saho.",Umalis si Aa Akari Saho noong Abril 2011.,0,1,1
43168,"Ang My Brother Is a Dog ay isang pelikulang ipinunta noong 2004 sa direksyon ni Peter Timm at pinagbibidahan nina Maria Ehrich, Martin Lindow at Christine Newbauer.","Ang ""My brother is a dog"" ay isang pelikulang idinirek nina Peter Timm at Christine Newbauer, Martin Lindow at Maria Ehrich mula noong 2004.",0,0,0
9239,"Ang salitang nanosecond ay nabuo sa pamamagitan ng unlaping ""nano"" at ang base ay isang pangalawang yunit ng oras o ikaanimnapung bahagi ng isang segundo.","Ang salitang nanosecond ay nabuo sa pamamagitan ng unlaping ""nano"" at ang pangalawa ay ang pangalawa, isang pangunahing yunit ng oras o ikaanimnapung bahagi ng isang segundo.",0,0,0
14808,Ang konsepto ng flood pulse ay isang teorya na nagsasabing ang taunang flood pulse ang pinakamahalagang aspeto at ang pinaka-biyolohikal na produktibong katangian ng ekosistema ng isang ilog.,Ang konsepto ng flood pulse ay isang teorya na nagsasabing ang taunang flood pulse ang pinakaproduktibong aspeto at ang pinakamahalagang katangian ng ecosystem ng isang ilog sa biyolohikal na aspeto.,0,0,0
26194,Ang bangka ay may average na PHRF racing handicap na 183 na may lalim na 198 at taas na 180.,Ang bangka ay may PHRF racing average handicap na 183 na may pinakamataas na iskor na 198 at pinakamababa na 180.,0,0,0
26169,Ito ay matatagpuan mga limang milya timog-silangan ng Jerseyville at mga pitong milya hilagang-kanluran ng Godfrey sa kahabaan ng US Highway 67.,Ito ay matatagpuan mga limang milya sa hilagang-kanluran ng Jerseyville at mga pitong milya sa timog-silangan ng Godfrey sa kahabaan ng US Highway 67.,0,0,0
1467,"Ipinanganak sa Albury, lumaki siya sa Melbourne at nagtungo sa Sydney noong dekada 1930 upang mag-aral ng narsing.","Ipinanganak sa Sydney, lumaki siya sa Albury at noong dekada 1930 ay nagtungo sa Melbourne upang mag-aral ng narsing.",0,1,0
5311,Ang yunit ay armado at sinangkapan ng departamento ng Imperial Remount at ginamit ng departamento ng mga boluntaryo ng Natal.,Ang yunit ay armado at sinangkapan ng Imperial Remount Department at pinangungunahan ng Natal Volunteer Department.,0,0,0
12568,"Noong panahon ng mga pag-uusig sa relihiyon, napunta siya sa Serbian na si Šajkaši sa Komárom bilang isang kilalang tagapagsalita (""slavni propovednik"") noong 1739.","Noong 1739, sa panahon ng mga kilalang pag-uusig, dumating siya bilang isang relihiyosong tagapagsalita (""slavni propovednik"") upang manirahan kasama ng mga Serbian na Šajkaši sa Komárom.",0,1,1
9368,Ang Ayalathe Adheham ay isang 1992 Malayalam suspense film na idinirek ni Sasidharan Arattuvazhi at isinulat ni Rajasenan.,Ang Ayalathe Adheham ay isang 1992 Malayalam suspense film na idinirek ni Rajasenan at isinulat ni Sasidharan Arattuvazhi.,0,0,0
28546,Ang mga predictive function na ito ay tinutukoy bilang pedo-transfer function sa isang kontekstong hindi spatial.,Ang mga pedo-transfer function na ito ay tinutukoy bilang mga predictive function sa isang kontekstong hindi spatial.,0,0,0
5494,"Ang huling track ng ""Every Morning"" ay ang bersyong acoustic guitar ng unang track na ""Morning"".","Ang unang track, ""Every Morning"" ay ang acoustic guitar na bersyon ng huling track na ""Morning"".",0,0,0
520,"Isa pang linya ng produkto ng kumpanya ng Marston ang nagsimula noong 1931, kung saan ang mga makinang pang-outboard ng dagat ay unang ibinebenta bilang Marston Seagull, na kalaunan ay kilala bilang British Seagull.","Isa pang linya ng produkto ng Marston Company ang nagsimula noong 1931, na may mga makinang pang-outboard ng Marine na unang tinawag na Marston Seagull, na kalaunan ay ibinebenta bilang British Seagull.",0,0,0
6742,Ang Skujaine ay isang nayon sa Latvia at munisipalidad ng Dobele sa makasaysayang rehiyon ng Zemgale at ng Rehiyon ng Pagpaplano ng Zemgale sa Parokya ng Penkule.,Ang Skujaine ay isang nayon sa munisipalidad ng Penkule at Dobele sa makasaysayang rehiyon ng Zemgale at ng Rehiyon ng Pagpaplano ng Zemgale sa Latvia.,0,0,0
15638,"Noong 1956, pinakasalan ni Charlotte Popescu si Julian Popescu at nagkaroon ng apat na anak, kabilang si Christine, na sumulat din ng mga aklat tungkol sa mga batang pony.","Pinakasalan ni Christine si Julian Popescu noong 1956 at nagkaroon ng apat na anak, kabilang si Charlotte Popescu, na sumulat din ng mga aklat pambata tungkol sa pony.",0,1,1
18055,Napanalunan niya ang ika-11 na pwesto sa Sandown 500 kasama si Tony Longhurst at ika-13 kasama si Nathan Pretty sa Bathurst 1000.,Napanalunan niya ang ika-13 pwesto sa Sandown 500 kasama si Tony Longhurst at ika-11 kasama si Nathan Pretty sa Bathurst 1000.,0,1,1
41421,"Noong 1791, bumalik si Hamilton sa Dublin, kung saan siya namatay, at noong 1796 ay ipininta niya ang rebolusyonaryong Irish na si Lord Edward Fitzgerald.","Noong 1791, bumalik si Edward Fitzgerald sa Dublin, kung saan siya namatay. Noong 1796, ipininta niya si Lord Hamilton, ang rebolusyonaryong Irish.",0,0,1
11307,Siya ay minana sa mga nangunguna sa stranded runners sa edad na 51.,Na-stranded siya ng 51 puntos sa mga nangunguna sa minanang runners.,0,0,1
44511,Ang lugar ay binuksan nina Pangulong Alexander Lukashenko at Pangulong Choummaly Sayasone ng Laos noong ika-2 ng Hulyo 2013 sa isang seremonya sa plasa.,Ang plasa ay binuksan noong 2 Hulyo 2013 nina Pangulong Choummaly Sayasone at Pangulong Alexander Lukashenko ng Laos sa isang seremonya sa plasa.,0,0,0
35457,Ang Minahan ng Letneye ay isang malaking minahan ng tanso sa timog-kanluran ng Russia sa rehiyon ng Orenburg.,Ang Minahan ng Letneye ay isang malaking minahan ng tanso sa timog-kanluran ng Oblast Orenburg sa Russia.,0,0,0
42766,"Sa buong season ng 2017, ang Cornell Big Red ay nanalo ng 649 na laro, 529 na laro ang natitira, at 33 na laro sa regular season ang natalo.","Ang Cornell Big Red ay nanalo ng 649 na laro noong 2017 season, 529 na laro ang natalo at 33 laro ang nakatabla sa regular season.",0,0,0
9503,"Nakarating si ""Myles C. Fox"" sa Yokosuka noong Setyembre 23 at nilisan ang San Diego noong Oktubre 8.","Noong ika-23 ng Setyembre, nilisan ni Myles C. Fox ang Yokosuka at nakarating sa San Diego noong ika-8 ng Oktubre.",0,1,1
8842,"Noong 1997, kasama niyang itinatag ang Equicore Beteiligungs GmbH at itinatag ang Freiburger Vermögensmanagement GmbH noong 1998.",Noong 1997 itinatag niya ang Equicore Beteiligungs GmbH at itinatag ang Freiburger Vermögensmanagement GmbH noong 1998.,0,1,1
7840,"Si Kemal Sunal ay ikinasal kay Gül Sunal at nagkaroon sila ng dalawang anak, sina Ali at Ezo Sunal.","Siya ay kasal kay Gul Sunal at nagkaroon ng dalawang anak, sina Kemal Sunal at Ezo Sunal.",0,0,0
10052,Sinasabing lumitaw ang sirkitong ito sa pinakamaagang ebolusyon ng utak ng invertebrate at tumutugma sa utak ng reptilya ng teorya ng triune-brain.,Sinasabing lumitaw ang sirkitong ito sa pinakamaagang ebolusyon ng utak ng reptilya at tumutugma sa triune na utak ng invertebrate na teorya.,0,1,1
12802,Ang Ilog Botizu ay ang sanga ng Ilog Scridoasa sa Romania.,Ang Ilog Scridoasa ay isang sanga ng Ilog Botizu sa Romania.,0,0,0
33047,"Humingi ng paumanhin ang ""National Post"" at si Warman, binawi ang pahayag, at sinimulang palabasin si Kay sa korte.","Humingi ng paumanhin ang ""National Post"" at si Kay, binawi ang pahayag, at nakipagkasundo kay Warman sa labas ng korte.",0,1,1
43317,"Mula 1516, ang pamilyang Mundy ang may-ari ng manor house ng Allestree hanggang sa ibenta ito ni Thomas Evans kay Francis Noel Clarke Mundy noong 1781.","Noong 1516, pagmamay-ari ng pamilyang Mundy ang manor house ng Allestree hanggang sa ibenta ito ni Francis Noel Clarke Mundy kay Thomas Evans noong 1781.",0,1,1
32451,"Sina Peter Mortimer, ang kanyang nakatatandang kapatid na si Steve Mortimer at ang kanyang nakababatang kapatid na si Chris Mortimer, ay magkasamang naglaro sa apat na grand finals.","Sina Chris Mortimer, ang kanyang nakatatandang kapatid na si Peter Mortimer at ang nakababatang kapatid na si Steve Mortimer ay magkasamang naglaro sa apat na Grand Finals.",0,0,0
46064,Ang asawa ni Li ay naging embahador ng Singapore sa Thailand noong 1967.,"Noong 1967, ang asawa ng Singapore ay naging embahador sa Thailand.",0,0,0
22266,Nanirahan siya sa San Antonio nang dalawampung taon at bumalik sa New York City noong Mayo 2005.,Nanirahan siya sa New York City sa loob ng dalawampung taon at bumalik noong Mayo 2005 sa San Antonio.,0,1,1
5145,"Natagpuan niya ang bagong malikhaing pag-asa at pagkakaibigan kay Enzo, ang kapalit na gitarista na nagbibigay inspirasyon sa kanya upang maabot ang mga bagong taas.","Kay Enzo, ang kapalit na gitarista na nagbigay inspirasyon sa kanya tungo sa mga bagong malikhaing antas, nakahanap siya ng bagong pag-asa at pagkakaibigan.",0,1,1
598,"Sa itaas ng agos ay ang hindi na ginagamit na Michigan Central Railway Bridge, na kasabay ng hinalinhan nito, ang Niagara Cantilever Bridge, ay nakipagkumpitensya sa Rapids Bridge whirlpool para sa transportasyon ng riles.","Sa itaas ng agos ay ang tinanggal na Michigan Central Railway Bridge, na nakipagkumpitensya sa hinalinhan nito, ang Rapids Bridge whirlpool, sa Niagara Cantilever Bridge para sa trapiko ng riles.",0,0,0
41777,"Gayunpaman, ang wikang Georgian ay gumagamit ng anyong isahan kapag tinukoy ang dami, kaya sa pagsasagawa ang pangmaramihan ng ""tetri"" ay ""tetri"" lamang.","Gayunpaman, ang wikang Georgian ay ang anyong isahan kapag tinukoy ang dami, kaya sa pagsasagawa, ang pangmaramihan ng ""tetri"" ay gumagamit lamang ng ""tetri"".",0,0,0
5238,"Pinakasalan niya si Agnes Theodora Walther, ang anak na babae ni Vagn Petersson, noong 1881 at ang kanyang anak na lalaki ay ang botanist at sketch artist na si Vilhelm Theodor Walther.","Noong 1881, pinakasalan niya si Agnes Theodora Walther, ang anak na babae ni Vilhelm Theodor Walther, at ang kanyang anak na lalaki ay ang botanista at tagabalangkas ng Vagn Petersson.",0,0,0
3781,"Nanalo siya ng ikatlong pwesto sa Parapan American Games sa Guadalajara, Mexico noong 2011 at isa pang ikatlong pwesto sa International Tournament of Champions sa Charlotte, USA.","Noong 2011, nanalo siya ng ikatlong pwesto sa Parapan American Games sa Charlotte, USA, at isa pang ikatlong pwesto sa International Tournament of Champions sa Guadalajara, Mexico.",0,1,1
7099,"Gagawin ni Stefan ang animasyon ng pagkakasunod-sunod ng ""Skumps"" sa pagitan nina Kings Hubert at John Lounsbery.","Gagawin ni John Lounsbery ang sequence ng ""Scumps"" sa pagitan nina Kings Hubert at Stefan.",0,1,1
3117,"Pinakasalan ni Kardinal Mazarin si Anne Marie Martinozzi, anak nina Girolamo Martinozzi at Laura Margherita Mazzarini, ang panganay na kapatid ni Armand, at nagkaroon ng mga sumusunod na anak:","Pinakasalan ni Armand si Anne Marie Martinozzi, anak nina Girolamo Martinozzi at Laura Margherita Mazzarini, nakatatandang kapatid ni Cardinal Mazarin. Nagkaroon sila ng mga sumusunod na anak:",0,1,1
12944,"Noong Abril 25, 2016, ipinagpalit si Robinson kay Jamar Howard patungong Portland Steel.","Noong Abril 25, 2016, si Jamar Howard ay ipinagpalit sa Robinson sa Portland Steel.",0,1,0
33191,Ang lugar ay may malaking sikat ng araw sa buong taon dahil sa matatag na pababang hangin at mataas na presyon nito.,Ang lugar ay may maraming sikat ng araw sa buong taon dahil sa mataas na pababang hangin at matatag na presyon nito.,0,0,0
7678,"Noong 1997, lumabas siya bilang si Sheila Dixon sa pelikulang ""Coronation Street,"" at noong 1998 bilang si Naomi Russell.","Noong 1997, lumabas siya bilang Naomi Russell sa ""Coronation Street"" at noong 1998 bilang Sheila Dixon.",0,1,1
6131,Ang kanta ay isinulat at kinompose ng Gala at prinodyus nina Filippo Andrea Carmeni at Maurizio Molella.,Ang kantang ito ay isinulat at prinodyus ng gala na binubuo nina Filippo Andrea Carmeni at Maurizio Molella.,0,0,0
17715,Tingnan din ang listahan ng mga may hangganang grupo ng abelian para sa maliliit na grupo na may order na 30 o mas mababa pa.,Tingnan din ang isang listahan ng maliliit na grupo para sa mga may hangganang grupong Abelian na may order na 30 o mas mababa pa.,0,1,1
43756,Siya ay kapatid ng aktor na si Barry Lupino (1882-1962) at ama ni Ida Lupino.,Siya ay kapatid ng aktor na si Ida Lupino (1882 -- 1962) at ama ni Barry Lupino.,0,0,0
28993,"Ang Amun ay pinakamalapit na dumadaan sa Venus, at noong 1964, 2034, at 2103 ay nasa loob ng 10 Gm mula rito.","Si Amun ang pinakamalapit sa Venus at dumaan noong 1964, 2034 at 2103 sa layong 10 Gm.",0,0,1
6436,"Si Ben Gage ang pianista, at si Paulena Carter ay isang mang-aawit at tagapagbalita.","Ang piyanista ay si Paulena Carter, at si Ben Gage ay mang-aawit at tagapagbalita.",0,0,0
1719,Ang Buda River ay isang tributary ng Râmnicul Sărat sa Romania.,Ang Râmnicul Sărat River ay isang tributary ng Buda River sa Romania.,0,0,0
7721,Ang mga premalignant lesion ay tila isang tipikal na tisyu na lumilitaw na abnormal sa mikroskopikong pagsusuri at kung saan mas malamang na magkaroon ng kanser kaysa sa katapat nitong morpolohikal na normal.,"Ang mga premalignant lesion ay mga tisyu na may morpolohiyang atypical na anyo na lumilitaw na abnormal sa ilalim ng mikroskopikong pagsusuri, at kung saan ang kanser ay mas malamang na lumitaw kaysa sa tila normal na katapat nito.",0,0,0
3055,"Gayunpaman, ang mas banayad na bersyon ay nilaktawan at pinalitan ng orihinal na edisyon.","Gayunpaman, nilaktawan ang orihinal na bersyon pabor sa banayad na output.",0,0,1
1114,"Inilalarawan ng pamantayan ng lahi ang aso bilang isang malakas na ugali at matalas na indibidwalidad, walang tiwala sa mga estranghero.","Inilalarawan ng pamantayan ng lahi ang aso bilang may matalas na ugali at malakas na indibidwalidad, walang tiwala sa mga estranghero.",0,1,1
29640,"Ang natapos na plano ng aksyon, na inilathala noong ika-3 ng Marso 2006, ay direktang ibibigay ng mga miyembrong ministro ng Task Force sa mga kamay ng ibang mga ministro.","Ang ganap na nakumpletong plano ng aksyon, na inilathala noong ika-3 ng Marso 2006, ay direktang ibibigay sa mga kamay ng mga Ministro para sa mga Ministro ng iba pang mga miyembro ng task force.",0,0,0
46288,Isa sa mga bentahe ng kwalitatibong pananaliksik sa kabuuan kumpara sa kwantitatibo ay ang kakayahang umangkop nito.,Isa sa mga bentahe ng pananaliksik na kwantitatibo sa kabuuan kumpara sa kwalitatibo ay ang kakayahang umangkop nito.,0,0,0
23208,"Si Marianne ay napatunayang nagkasala sa sunog sa hotel na ""Ter Smissen"" at sa pagkamatay ni Freddy.","Si Freddy ay napatunayang nagkasala sa sunog sa Hotel ""Ter Smissen"" at sa pagkamatay ni Marianne.",0,0,0
3283,"Halos lahat ng tao sa An Phu ay kinailangang ilikas (karamihan ay sa Cho Moi, distrito ng Phu Tan).","Halos lahat ng tao sa distrito ng Phu Tan ay kinailangang lumikas (karamihan ay sa Cho Moi, An Phu).",0,0,0
40033,"Mayroong siyam na paaralang primarya, 16 na paaralang sekundarya at dalawang paaralan para sa espesyal na edukasyon.","Mayroong siyam na paaralang sekundarya, 16 na elementarya at dalawang paaralan para sa mga espesyal na paaralan.",0,1,1
11489,"Noong 1993, nagtapos siya sa Kuban State University bilang isang pilolohista at guro ng wikang Ruso, sa parehong unibersidad bilang isang abogado noong 1995.","Noong 1993, nagtapos siya sa Kuban State University bilang isang pilolohista at guro ng parehong wika, at noong 1995, sa Russian University bilang isang abogado.",0,1,1
8403,"Sa ikatlong pelikula, ginampanan ni Elizabeth Spriggs ang matabang babae, at ni Dawn French naman sa unang pelikula.","Sa unang pelikula, ang matabang ginang nina Elizabeth Spriggs at Dawn French ang ginampanan sa ikatlong pelikula.",0,1,1
15879,"Ang kasalukuyang senador, na kumakatawan sa ika-22 distrito, ay si Stuart Adams.",Ang ika-22 Senador ng Estado na kumakatawan sa kasalukuyang distrito ay si Stuart Adams.,0,0,0
22430,Ang Critical Millennium ay isang nobelang grapiko noong 2010 na inilathala ng Archaia Studios Press. Ito ay isinulat ni Andrew E. C. Gaska at iginuhit ni Daniel Dussault.,"Ang Critical Millennium ay isang nobelang inilathala ng Archaia Studios Press noong 2010, isinulat ni Daniel Dussault at iginuhit ni Andrew E. C. Gaska.",0,0,0
10931,"Ang posisyon ng pinuno ng oposisyon ay halos impormal sa buong ikalabinsiyam na siglo, na ang pormal na pagkilala ay ipinagkaloob lamang noong unang bahagi ng ikadalawampung siglo.","Ang posisyon ng pinuno ng oposisyon ay halos impormal sa buong ikadalawampung siglo, na ang pormal na pagkilala ay ipinagkaloob lamang noong ikalabinsiyam na siglo.",0,0,0
5360,"Si Arthur Charles Bannington (namatay noong 1951), minsan ay kilala bilang Charlie Bannington, ay isang aktibistang pampulitika ng Britanya.","Si Charlie Bannington (namatay noong 1951), minsan ay kilala bilang Arthur Charles Bannington, ay isang aktibistang pampulitika ng Britanya.",0,0,0
4867,"Noong Agosto 2017, sumali ang Team Prakash Raj sa koponan upang gampanan ang papel ng prodyuser na si Aluri Chakrapani.","Sumali rin sa koponan si Aluri Chakrapani noong Agosto 2017, para umano'y gampanan ang papel ng producer na si Prakash Raj.",0,1,1
41822,Nagsisimula ito malapit sa mga kanlurang dulo ng Central Oregon Coast Range at karaniwang dumadaloy pakanluran patungo sa karagatan sa timog ng Depot Bay at hilaga ng Otter Rock.,"Nagsisimula ito malapit sa mga kanlurang dulo ng Central Oregon Coast Range at dumadaloy patimog sa dagat sa pangkalahatan, kanluran ng Depot Bay at hilaga ng Otter Rock.",0,1,1
502,Ang Helena Township ay isang sibil na komunidad ng Antrim County sa estado ng Michigan ng Estados Unidos.,Ang Antrim County ay isang burgis na bayan ng Helena Township sa estado ng Michigan ng Estados Unidos.,0,0,0
42313,"Pagkatapos umalis sa Wingfield Manor, si Mary ay dinala ng kanyang bagong bilanggo na si Sir Ralph Sadler patungong Sheffield sa Derbyshire at pagkatapos ay sa Tutbury.","Pagkatapos umalis sa Sheffield, inilipat si Mary mula sa kanyang bagong Gaoler na si Sir Ralph Sadler patungong Wingfield Manor sa Derbyshire at pagkatapos ay sa Tutbury.",0,0,0
11013,"Pagkamatay niya, ang balo ni Kellow na si Mary Hope Kellow kasama ang kanyang anak na si Mary ay lumipat sa Sydney.","Pagkamatay niya, ang balo ni Kellow Mary kasama ang anak nitong si Mary Hope Kellow ay lumipat sa Sydney.",0,0,0
18608,"Ito ay kaanib ng American Baptist Churches USA, ng Cooperative Baptist Fellowship at ng Southern Baptist Convention, at sumusuporta sa gawain ng Baptist World Alliance.","Ito ay nakaugnay sa American Baptist Churches USA, sa Southern Baptist Convention at sa Baptist World Alliance at sumusuporta sa gawain ng Cooperative Baptist Fellowship.",0,0,0
35448,Ang sistema ay gumalaw pakanluran at dumaan sa hilaga ng Saipan malapit sa Guam noong Oktubre 16 bandang 0600 UTC.,Ang sistema ay gumalaw noong Oktubre 16 sa ganap na 0600 UTC pakanluran at dumaan sa hilaga ng Guam malapit sa Saipan.,0,0,0
19787,"Hiniling ito ng kanyang admiral hanggang sa huli na ang lahat at naglagay ng beto ang ""Conte di Cavour"" para gumamit ng mas malalim na buhanginan noong Nobyembre 12, alas-4:30.","Hindi pinayagan ng kanyang admiral ang kahilingan hanggang sa mahuli na ang lahat at kinailangan ng ""Conte di Cavour"" na gumamit ng mas malalim na bangin ng buhangin noong 04:30 noong ika-12 ng Nobyembre.",0,1,1
4019,"Noong Nobyembre 2007, sinang-ayunan ni Jaime Nubiola ang pananaw ni Joseph Ransdell na ""Isa lamang itong misteryo sa puntong ito"".","Noong Nobyembre 2007, itinaguyod ni Joseph Ransdell ang pananaw ni Jaime Nubiola na ""sa puntong ito ay isa lamang itong misteryo"".",0,1,0
3750,"May iba pang nag-akala na oo, pero hindi kami makapagsalita.","May iba pa ngang sumunod sa naisip ko, pero hindi kami makapagsalita.",0,1,1
38796,"Kabilang sa mga napiling artista sina Cecile Andrews bilang host at si Wanda Urbanska, ang awtor ng ""Circle of Simplicity"".","Kabilang sa mga tauhan sina Wanda Urbanska bilang host at si Cecile Andrews, ang may-akda ng ""Circle of Simplicity"".",0,1,1
454,"Noong 2002, ginawaran ang CRLA ng Domestic Human Rights Award ng Global Exchange, isang internasyonal na NGO na nakabase sa San Francisco.","Noong 2002, ang Global Exchange ay ginawaran ng Domestic Human Rights Award ng CRLA at ng internasyonal na NGO na nakabase sa San Francisco.",0,1,0
3412,Si Michael Liebel Sr. ay 14 taong gulang nang ang kanyang mga magulang ay dumating mula sa Erie patungong Pennsylvania sa Germany.,"Si Michael Liebel Sr. ay labing-apat na taong gulang nang dumating ang kanyang mga magulang sa Erie, Pennsylvania mula sa Germany.",0,0,0
15721,Ang mga remix para sa kanta ay isinulat ng personal na remixer ni Gloria Estefan na si Pablo Flores at ni Tommy Musto.,Ang mga remix para sa kanta ay ginawa ng personal na remixer ni Pablo Flores na si Tommy Musto at ni Gloria Estefan.,0,0,0
6873,"Inilarawan ng manunulat na Rastafarian, makata na may titulong ""dub"", at Briton na Jamaican na si Benjamin Zephaniah ang grupo ng mga kababaihan bilang","Inilarawan ng manunulat na British Jamaican, makata ng Dub at Rastafari na si Benjamin Zephaniah ang grupo ng mga kababaihan bilang",0,1,1
32136,"Ang Sabirabad ay isang nayon at munisipalidad sa Jalilabad - Rayon ng Azerbaijan. Ito ay may populasyon na 3,577.","Ang Jalilabad Rayon ay isang nayon at munisipalidad sa Sabirabad ng Azerbaijan. Ito ay may populasyon na 3,577.",0,0,0
513,King Kong: Si Jean-Luc Ponty ay ang Musika ni Frank Zappa (o simpleng King Kong) na tumutugtog ng isang album ng Pranses.,Ang King Kong: Jean - Luc Ponty ay tumutugtog ng musika ni Frank Zappa (o simpleng King Kong) ay isang album ng mga Pranses.,0,0,0
249,Ang album ay naglalaman ng isang remix ng materyal na orihinal na hinalo ng Nurse With Wound at inilabas noong 2007 bilang isang Disconnected.,Ang album ay naglalaman ng remix ng materyal na orihinal na inilabas ng Nurse With Wound at hinalo bilang Disconnected noong 2007.,0,0,0
42759,Ang Ilog Vânăta ay isang sanga ng Ilog Milotina sa Romania.,Ang Ilog Milotina ay isang sanga ng Ilog Vânăta sa Romania.,0,0,0
32056,"Noong Pebrero 17, 2015, nakipagtulungan ang Starlin sa Universal Cable Productions upang iakma ang Dreadstar bilang isang iskrip na serye sa TV kasama sina Chris Bender at J. C. Spink bilang mga prodyuser.","Noong Pebrero 17, 2015, nakipagtulungan si Chris Bender sa Universal Cable Productions upang iakma ang Dreadstar bilang isang iskrip-serye sa TV kasama sina Starlin at J. C. Spink bilang mga prodyuser.",0,1,1
5342,"Sa Craven, ang ilog Aire at ang ilog Wharfe ay dumadaloy patungong silangan patungo sa North Sea, at ang Ribble at ang Ilog Wenning ay dumadaloy pakanluran patungo sa Irish Sea.","Sa Craven, ang Ilog Aire at Ilog Wharfe ay dumadaloy pakanluran patungo sa Ilog Ribble; at ang Dagat Hilaga at Ilog Wenning ay dumadaloy pasilangan patungo sa Dagat Irish.",0,0,0
45419,Umalis si Bland sa Philadelphia makalipas ang isang linggo at nagkita sa Valparaíso noong ika-29 ng Oktubre 1818.,"Umalis si Bland sa Valparaiso makalipas ang isang linggo at dumating sa Philadelphia noong Oktubre 29, 1818.",0,1,1
3559,"Dito, ang codice_14 ay kumakatawan sa isang walang laman na puno, ang codice_15 ay naglalaman ng isang piraso ng datos, at ang codice_16 ay nag-oorganisa ng datos sa mga sanga.","Ang codice 14 ay naglalaman ng isang walang laman na puno dito, ang codice 15 ay kumakatawan sa isang elemento ng datos at ang codice 16 ay nag-oorganisa ng datos sa mga sanga.",0,0,0
13068,"Inialay niya ang akda sa kanyang kaibigan, ang biyolinista na si Fritz Kreisler, at sumulat sa isa pang kaibigan, ang kompositor na si Nikolai Medtner, noong Disyembre 21, 1931:","Inialay ni Rachmaninoff ang akda sa kanyang kaibigang biyolinista na si Nikolai Medtner. Sumulat siya sa isa pang kaibigan, ang kompositor na si Fritz Kreisler, noong ika-21 ng Disyembre 1931:",0,1,1
6902,"Noong 2014, muling ginanap ang pagdiriwang sa South Street Seaport sa Webster Hall.","Noong 2014, ang pagdiriwang ay muling ginanap sa Webster Hall, sa South Street Seaport.",0,1,0
2414,"Kasama sina Sean Kandel at Jeffrey Heer, si Joseph M. Hellerstein ang Punong Teknikal na Opisyal at kapwa tagapagtatag ng Trifacta.","Si Sean Kandel, kasama sina Joseph M. Hellerstein at Jeffrey Heer, ay ang Chief Technical Officer at co-founder ng Trifacta.",0,1,0
33424,"Mula 1973 hanggang 1974, naglibot si Aubrey kasama ang Cambridge Theatre Company bilang isang direktor sa pelikulang ""She Stoops to Conquer"" at muli bilang si Aguecheek.","Mula 1973 hanggang 1974, naglibot si Aguecheek kasama ang Cambridge Theatre Company bilang isang direktor sa pelikulang ""She Stoops to Conquer"" at muli bilang si Aubrey.",0,1,1
38220,Ang Sonata ay itinanghal sa Aeolian Hall sa London noong 1919 ni Landon Ronald kasama si Billy Reed sa piano.,"Ang Sonata ay unang ipinalabas noong 1919 ni Billy Reed sa Aeolian Hall, London, kasama si Landon Ronald sa piano.",0,0,0
1278,"Ginagamit ito bilang panukat ng hinihigop na dosis, tiyak na enerhiya (pinamagitan) at kerma (akronim para sa kinetic energy na inilabas bawat yunit ng masa).","Ginagamit ito bilang panukat ng hinihigop na dosis, kinetic energy (pinakawalan), at kerma (isang akronim para sa tiyak na enerhiyang ibinibigay bawat yunit ng masa).",0,1,1
6807,Sumali siya sa Pangkalahatang Komite noong 1958 at sa Middlesex County Cricket Club Cricket Committee noong 1960.,Pumasok siya sa Middlesex County Cricket Club Cricket Committee noong 1958 at sa General Committee noong 1960.,0,1,1
40180,Ang Valea Mică River ay isang tributary ng Valea Arsurii River sa Romania.,Ang Valea Arsurii River ay isang tributary ng Valea Mică River sa Romania.,0,0,0
30119,Ang album ay prinodyus ni Jason Suecof at ni-mix ni Colin Richardson.,Ang album ay prinodyus ni Colin Richardson at pinagsama ni Jason Suecof.,0,0,0
19178,"Gumanap si Byron Morrow sa isang cameo performance sa episode na ""Death Valley Days"", ""An organ for brother Brigham"" (1966).","Gumanap si Byron Morrow bilang si Young sa isang cameo performance sa episode na ""Death Valley Days"", ""An organ for brother Brigham"" (1966).",0,1,1
26646,"Kung isa sa kanila ang mahuhuli sa patibong, awtomatiko silang mananalo at matatalo ang kanilang kalaban sa round, kasama ang mga premyong napili na nila.","Kung isa sa kanila ang pumili ng patibong, awtomatiko silang matatalo at ang kanilang kalaban ang mananalo sa round, kasama ang anumang premyong napili na nila.",0,1,1
13902,Ang pagtalon ay isang paglipad gamit ang parasyut o wingsuit mula sa isang nakapirming istruktura o bangin.,"Pagtalon, paglipad, o pag-parachute na naka-wingsuit mula sa isang nakapirming istraktura o bangin.",0,0,1
25107,"Nagpatuloy din siya sa posisyong ito nang maupo sa kapangyarihan si Winston Churchill noong 1940, at noon ay naging pangkalahatang postmaster ni Churchill sa pagitan ng 1943 at 1945.","Nagpatuloy siya sa posisyong ito nang maupo sa kapangyarihan si Winston Churchill noong 1940, at naging Postmaster General din sa ilalim ni Churchill sa pagitan ng 1943 at 1945.",0,0,1
